OG BAT_1+2_gc BAT_3rd_gc BRO_1+2_gc BRO_3rd_gc BGM_1+2_gc BGM_3rd_gc
OG0008600 52.17 69.13 52.19 70.78 51.31 60.87
OG0008602 44.00 23.81 34.74 36.77 41.58 28.57
OG0008603 42.25 31.78 42.11 31.87 42.23 31.96
OG0008604 46.38 57.23 46.26 58.41 46.82 66.14
OG0008605 45.90 74.15 47.27 80.60 47.27 78.42
OG0008606 44.97 38.75 47.60 36.73 45.25 37.11
OG0008607 51.72 62.39 54.49 73.85 54.52 69.10
OG0008608 52.59 49.90 46.92 64.10 52.80 50.05
OG0008609 44.12 89.25 46.98 91.81 46.45 91.22
OG0008610 47.58 55.71 47.46 55.96 46.58 55.54
OG0008611 54.93 65.28 56.21 67.78 54.64 65.67
OG0008612 52.24 71.38 52.73 75.34 53.10 71.59
OG0008613 47.71 29.27 49.39 31.33 47.35 40.14
OG0008614 62.17 89.56 58.74 83.46 57.63 78.10
OG0008615 48.92 80.78 49.61 84.04 49.17 78.50
OG0008616 52.53 90.47 53.71 97.08 49.92 89.18
OG0008618 47.76 30.86 47.52 31.37 47.74 31.03
OG0008619 59.02 95.09 57.26 91.73 55.52 91.18
OG0008620 53.57 77.22 54.00 82.74 55.67 79.89
OG0008621 44.21 92.59 44.82 64.31 42.64 60.99
OG0008623 53.37 82.47 54.95 84.90 53.39 84.90
OG0008624 51.95 61.71 55.74 63.45 54.59 65.41
OG0008626 53.71 78.75 54.34 88.57 52.63 83.01
OG0008627 56.37 76.34 59.17 80.94 55.92 77.78
OG0008628 46.51 75.74 50.14 78.47 49.70 76.82
OG0008629 44.16 34.93 42.71 37.29 42.62 36.10
OG0008630 51.42 63.47 52.80 74.07 51.01 64.55
OG0008631 38.26 32.67 40.22 30.43 41.08 31.18
OG0008632 54.02 81.60 52.32 87.07 50.64 89.87
OG0008633 45.20 52.65 45.52 56.56 44.74 55.05
OG0008634 58.61 62.21 56.22 63.90 56.27 62.04
OG0008635 51.15 39.54 51.76 38.49 52.41 38.62
OG0008636 51.94 56.76 50.57 64.77 50.00 64.04
OG0008637 51.36 68.48 52.00 70.44 51.41 67.44
OG0008638 54.69 77.98 54.59 78.47 54.71 76.31
OG0008639 47.01 71.83 47.89 72.07 46.05 65.54
OG0008640 53.79 75.28 55.99 79.43 54.50 72.57
OG0008641 38.96 32.64 39.84 35.06 38.92 32.65
OG0008642 54.53 75.38 54.87 76.47 53.71 79.73
OG0008643 49.09 71.92 45.44 71.99 46.18 73.61
OG0008644 60.97 75.55 55.01 91.56 61.53 74.14
OG0008645 54.77 55.21 55.25 56.48 55.25 56.17
OG0008646 58.85 65.57 57.58 65.28 58.30 66.54
OG0008647 54.38 92.50 53.44 94.38 55.39 92.75
OG0008648 61.00 88.02 60.73 94.42 61.60 87.88
OG0008650 47.45 65.36 48.93 69.17 48.62 64.72
OG0008651 43.91 70.06 42.75 64.57 40.89 52.58
OG0008652 51.02 69.59 47.76 61.38 49.15 62.80
OG0008653 52.74 85.47 54.43 87.59 50.18 87.48
OG0008655 49.46 75.09 58.09 92.15 55.21 90.83
OG0008656 57.76 96.64 58.74 96.57 59.37 97.45
OG0008658 47.98 64.37 48.11 66.04 48.26 66.28
OG0008659 49.71 71.16 51.49 77.98 51.61 76.81
OG0008660 42.91 34.38 40.05 43.13 43.92 38.26
OG0008661 48.62 75.83 49.91 81.20 48.53 75.59
OG0008663 53.71 81.53 53.73 84.13 53.24 82.17
OG0008664 47.23 57.20 46.18 57.65 47.25 59.50
OG0008665 58.58 77.07 59.07 82.93 58.82 77.56
OG0008666 39.39 41.46 41.08 45.51 38.10 42.12
OG0008667 51.18 57.54 51.28 58.24 51.13 68.51
OG0008668 47.64 92.50 48.17 94.51 47.34 94.02
OG0008669 45.04 62.69 49.15 75.38 45.89 63.93
OG0008670 53.81 71.19 53.95 72.53 53.67 71.56
OG0008671 54.63 96.86 57.56 92.65 55.11 96.64
OG0008672 54.95 90.40 54.90 80.47 55.57 88.23
OG0008673 43.94 54.42 43.09 55.17 42.74 54.71
OG0008674 52.99 82.12 54.48 83.61 54.29 82.38
OG0008675 52.54 63.16 52.64 69.30 52.36 67.86
OG0008677 53.54 70.49 54.24 73.68 52.06 70.27
OG0008678 53.05 76.67 53.85 80.09 52.90 75.22
OG0008679 45.88 61.50 47.79 63.57 44.83 73.56
OG0008680 56.80 91.10 55.29 98.43 56.70 91.64
OG0008681 45.50 81.58 46.17 83.91 46.79 84.87
OG0008682 48.81 65.76 44.72 35.23 45.74 42.51
OG0008683 47.51 60.32 50.13 65.34 42.35 69.40
OG0008684 50.38 70.16 53.11 81.52 50.65 72.81
OG0008685 48.18 78.11 48.61 83.94 48.62 77.36
OG0008686 42.63 33.78 42.13 34.49 42.55 36.10
OG0008687 50.79 84.62 51.48 86.39 50.99 84.81
OG0008688 50.17 88.04 52.06 91.42 53.86 85.30
OG0008689 57.03 74.80 55.35 72.66 55.38 72.87
OG0008690 54.97 73.63 55.59 81.38 53.70 79.75
OG0008691 57.18 91.65 57.86 89.91 57.65 92.99
OG0008692 49.58 71.46 50.64 74.21 49.47 72.52
OG0008693 51.61 82.21 51.24 81.53 53.90 77.75
OG0008694 36.64 39.39 34.72 45.30 38.07 45.06
OG0008696 52.67 79.81 52.82 69.63 50.29 62.88
OG0008697 53.41 80.50 56.10 85.61 54.84 82.87
OG0008698 44.66 37.77 45.82 35.90 44.30 37.29
OG0008699 54.57 92.34 58.06 94.74 57.78 93.71
OG0008700 40.64 32.98 38.24 29.41 34.56 29.20
OG0008701 46.37 61.16 44.09 63.21 44.18 61.63
OG0008702 50.69 80.12 49.79 77.15 47.61 76.77
OG0008703 43.47 56.30 43.65 57.33 43.62 56.73
OG0008704 47.25 57.19 49.89 53.17 49.89 52.04
OG0008705 41.08 44.59 40.28 42.99 40.82 44.12
OG0008706 60.55 81.27 56.58 82.10 59.86 80.33
OG0008707 38.65 34.25 39.46 40.77 39.15 39.33
OG0008708 54.16 87.34 54.96 88.54 54.51 88.14
OG0008709 49.77 89.91 54.82 92.73 56.08 91.28
OG0008710 51.77 61.48 51.03 64.25 50.44 61.11
OG0008711 60.04 77.33 64.17 76.54 62.52 75.63
OG0008712 50.62 84.74 51.07 89.09 50.88 84.79
OG0008713 47.29 63.90 48.16 65.25 47.41 63.86
OG0008714 53.36 79.09 53.91 80.31 51.86 82.62
OG0008715 50.89 74.56 47.07 67.78 45.40 64.85
OG0008716 49.03 73.61 48.53 79.56 51.68 75.78
OG0008717 43.07 54.66 46.32 58.83 43.25 54.06
OG0008718 51.13 69.28 52.15 71.12 50.94 69.04
OG0008719 53.79 87.92 52.97 87.75 52.13 89.74
OG0008720 43.10 68.14 42.33 69.80 41.85 60.87
OG0008721 45.55 49.79 47.62 60.12 40.30 41.79
OG0008722 48.73 75.53 49.67 88.89 47.20 85.05
OG0008723 49.36 76.87 50.21 81.58 49.68 77.63
OG0008724 52.76 74.66 48.45 76.55 48.06 73.96
OG0008725 44.18 43.96 44.48 43.68 43.51 42.70
OG0008726 42.51 63.94 42.75 62.02 42.75 62.02
OG0008727 54.51 83.26 57.20 92.96 56.38 88.63
OG0008728 46.31 75.23 45.56 67.97 46.77 75.69
OG0008729 58.05 82.34 49.40 55.16 58.31 81.93
OG0008730 53.50 69.77 54.49 92.97 49.76 76.59
OG0008731 50.08 89.25 50.71 91.36 50.41 89.16
OG0008732 60.18 86.24 61.80 82.58 58.79 87.84
OG0008733 43.46 63.48 43.49 66.55 43.60 65.22
OG0008734 45.75 63.16 46.24 57.92 46.02 64.48
OG0008735 61.21 96.07 61.06 95.24 61.14 95.62
OG0008736 44.47 46.08 44.96 46.76 42.94 45.64
OG0008737 53.68 87.15 54.53 85.84 54.03 85.21
OG0008738 55.16 72.75 58.70 79.26 54.74 72.69
OG0008739 51.41 95.18 52.32 95.97 51.01 95.56
OG0008740 53.77 77.50 61.31 93.50 54.77 80.50
OG0008741 54.95 92.76 57.80 96.78 59.09 96.67
OG0008742 48.74 51.69 47.69 48.72 48.83 51.33
OG0008743 52.67 80.69 52.72 83.89 52.90 81.96
OG0008744 42.94 69.01 44.96 76.32 43.45 73.00
OG0008745 47.25 73.72 46.88 73.35 46.88 72.40
OG0008746 48.60 63.66 51.55 66.92 50.40 64.30
OG0008747 56.68 89.72 55.40 86.89 56.16 85.30
OG0008748 52.70 77.88 51.82 77.08 51.42 78.25
OG0008749 42.34 37.82 41.41 38.03 42.74 39.93
OG0008750 54.76 92.57 54.90 95.14 55.48 94.52
OG0008751 59.09 97.32 60.18 95.02 53.70 96.83
OG0008752 45.15 90.86 45.25 91.36 46.15 90.33
OG0008754 50.00 57.85 51.87 70.36 51.00 66.91
OG0008755 46.31 66.72 48.03 73.05 46.31 66.57
OG0008757 59.48 92.51 57.02 92.98 55.95 93.46
OG0008758 48.91 53.34 49.81 53.28 48.87 51.83
OG0008759 54.65 54.54 52.37 54.53 54.71 54.54
OG0008760 53.99 73.78 55.23 79.19 53.33 72.86
OG0008761 60.11 82.22 60.70 83.24 50.00 66.39
OG0008762 46.56 82.67 45.93 80.79 46.56 82.31
OG0008763 49.28 76.14 51.74 86.13 51.95 77.27
OG0008764 52.85 71.35 49.09 62.50 44.86 60.19
OG0008765 49.89 75.38 50.00 77.51 49.78 75.55
OG0008767 51.12 79.81 54.67 71.88 52.30 77.37
OG0008768 40.82 46.09 40.55 44.79 41.25 46.33
OG0008769 45.22 76.70 45.54 77.88 45.15 77.23
OG0008770 55.25 76.56 58.51 90.57 55.07 75.90
OG0008771 44.57 32.31 41.37 40.85 43.44 35.25
OG0008772 48.60 69.50 48.72 75.58 47.88 73.48
OG0008773 41.20 37.33 41.22 36.61 41.32 37.01
OG0008774 55.85 77.12 55.84 86.51 53.52 82.81
OG0008775 57.12 73.40 43.92 56.95 62.25 69.96
OG0008776 46.28 70.16 46.40 74.20 45.58 73.46
OG0008778 57.34 93.82 57.27 93.32 56.35 93.57
OG0008779 47.93 59.47 48.91 64.25 48.12 60.67
OG0008780 64.12 51.52 60.09 43.93 52.38 39.60
OG0008781 47.51 75.15 46.54 71.40 46.74 71.58
OG0008782 46.67 46.03 46.48 45.66 46.62 49.30
OG0008783 45.25 87.72 48.78 89.85 45.25 87.72
OG0008784 44.74 39.17 44.92 41.53 44.73 40.76
OG0008785 40.82 31.76 36.56 30.00 40.94 31.76
OG0008786 45.94 71.00 47.06 76.42 46.94 75.55
OG0008787 43.29 51.46 43.21 51.77 43.21 51.93
OG0008788 49.15 58.84 49.32 60.54 48.48 66.83
OG0008789 44.72 37.01 45.71 38.49 44.91 37.00
OG0008790 59.19 92.11 59.64 92.74 59.31 92.93
OG0008791 59.77 91.28 57.26 80.94 55.55 80.14
OG0008792 47.33 37.68 46.84 37.20 46.48 32.39
OG0008793 53.09 89.66 51.14 92.94 52.65 90.96
OG0008794 53.01 92.70 52.41 92.63 52.79 91.65
OG0008795 46.88 69.03 47.00 69.20 45.62 66.57
OG0008796 47.51 53.84 48.20 57.12 47.99 57.10
OG0008797 54.25 75.26 52.53 81.50 56.04 79.33
OG0008799 45.55 27.59 42.65 29.64 42.71 28.73
OG0008801 46.10 66.12 46.36 66.64 46.25 66.79
OG0008802 44.78 63.64 45.41 67.25 46.02 64.54
OG0008803 48.99 85.25 49.46 84.33 49.90 75.62
OG0008804 51.97 83.83 50.53 86.32 51.59 73.52
OG0008805 43.41 33.97 43.29 33.60 43.41 34.05
OG0008808 55.26 92.48 56.28 95.48 54.86 93.27
OG0008809 51.37 39.74 50.77 39.07 51.67 41.93
OG0008810 39.17 30.76 42.08 34.31 39.16 30.72
OG0008811 56.78 92.44 53.30 90.93 53.06 90.14
OG0008812 49.43 86.08 50.46 88.24 54.60 90.62
OG0008813 54.08 87.28 51.52 92.87 51.82 92.55
OG0008814 46.81 85.03 46.96 85.67 46.81 85.03
OG0008815 58.61 87.41 58.74 90.05 58.62 88.28
OG0008816 52.47 84.45 52.12 86.26 53.41 87.17
OG0008817 60.97 81.51 60.15 82.01 61.75 82.55
OG0008818 44.19 63.32 47.01 56.97 47.49 57.92
OG0008819 47.00 72.02 47.24 72.94 46.09 67.08
OG0008820 54.47 97.19 56.62 95.92 56.06 95.65
OG0008821 43.69 42.21 44.33 42.39 44.19 41.62
OG0008822 51.27 97.46 54.55 90.02 51.38 97.03
OG0008823 56.92 50.85 53.14 52.94 55.93 49.78
OG0008824 44.66 65.37 45.06 66.97 44.78 65.83
OG0008825 49.05 93.06 55.71 91.43 51.24 96.03
OG0008826 53.56 80.81 53.35 80.83 52.77 76.47
OG0008827 42.12 56.31 44.09 52.90 43.98 51.87
OG0008828 37.12 38.95 39.44 36.34 39.18 34.88
OG0008829 50.83 53.69 52.15 63.13 53.34 65.51
OG0008830 42.91 23.15 43.10 23.66 43.20 25.76
OG0008831 49.14 94.12 50.13 93.73 49.54 92.55
OG0008832 50.84 57.86 50.97 63.20 51.24 72.41
OG0008833 53.25 84.36 53.75 86.52 53.43 83.24
OG0008834 45.27 54.34 43.99 53.08 42.19 49.07
OG0008835 42.32 40.39 42.60 34.74 43.30 34.97
OG0008836 39.90 32.00 44.80 45.19 41.60 41.90
OG0008837 55.44 89.56 58.08 88.27 56.64 89.18
OG0008838 38.29 35.55 38.92 35.28 38.49 35.40
OG0008839 51.70 83.69 50.00 80.95 51.26 65.83
OG0008840 45.50 85.52 46.35 89.58 45.66 83.68
OG0008841 51.66 60.33 51.87 61.57 49.12 64.91
OG0008842 51.19 83.07 54.51 93.10 55.07 94.58
OG0008843 44.67 46.12 44.79 49.38 44.65 48.15
OG0008844 61.22 95.17 63.79 96.79 62.82 97.78
OG0008845 56.97 92.57 61.00 92.82 57.25 93.50
OG0008846 58.14 79.54 56.14 77.93 58.53 78.76
OG0008847 54.25 89.86 57.22 86.96 53.20 91.22
OG0008848 50.44 85.15 50.55 86.53 50.22 84.60
OG0008849 58.99 91.81 58.12 93.12 57.50 90.62
OG0008850 51.65 87.69 49.75 94.72 48.45 92.31
OG0008851 46.50 70.52 47.30 72.51 46.72 69.46
OG0008852 47.26 89.11 47.83 95.68 48.08 93.96
OG0008853 45.04 59.29 43.71 57.49 44.42 57.69
OG0008854 52.37 48.62 49.81 50.67 49.81 49.81
OG0008855 44.02 40.00 43.93 41.95 41.85 43.58
OG0008856 53.61 82.68 57.16 92.19 57.14 84.89
OG0008857 54.85 95.19 57.31 94.66 56.30 95.56
OG0008858 46.48 85.41 45.85 84.43 49.47 87.97
OG0008859 46.37 41.14 46.37 41.41 46.34 41.15
OG0008860 50.09 72.27 49.91 74.07 49.72 72.83
OG0008861 45.54 70.88 46.83 70.85 46.44 68.54
OG0008862 60.00 88.93 61.73 92.09 58.45 87.59
OG0008863 43.07 69.70 44.30 72.31 43.86 70.78
OG0008864 47.64 93.53 55.27 69.19 45.21 85.48
OG0008865 43.88 32.41 40.34 33.17 41.33 34.24
OG0008866 50.49 68.67 50.10 74.31 51.88 67.71
OG0008867 55.29 88.04 56.76 89.86 55.95 87.20
OG0008868 50.16 74.61 52.46 80.52 50.84 76.74
OG0008869 61.40 86.83 59.19 87.59 59.10 85.98
OG0008870 47.82 61.68 47.24 62.58 46.93 58.47
OG0008871 43.09 45.05 43.61 47.78 43.37 46.15
OG0008872 54.97 78.17 54.00 85.12 53.16 81.23
OG0008873 54.29 85.67 56.82 91.36 55.89 86.62
OG0008874 50.11 65.10 50.32 64.95 50.00 66.02
OG0008875 50.23 69.37 50.23 70.27 50.23 70.91
OG0008876 51.22 59.21 51.58 60.58 51.12 59.87
OG0008877 57.55 80.28 46.55 54.31 53.61 77.84
OG0008878 50.51 90.24 51.31 78.07 50.00 71.01
OG0008879 59.21 81.61 50.92 75.06 49.83 73.87
OG0008880 58.78 39.40 58.91 39.12 58.78 38.48
OG0008881 49.72 67.10 50.83 70.30 50.00 67.10
OG0008882 52.19 84.52 50.72 83.92 52.77 88.09
OG0008883 43.82 53.77 44.33 53.98 43.89 40.46
OG0008884 50.19 67.73 50.39 70.35 50.19 68.64
OG0008885 49.60 86.11 50.20 88.89 50.20 85.32
OG0008886 57.62 96.96 56.80 94.30 56.68 99.66
OG0008887 62.71 72.57 61.34 84.06 60.00 84.31
OG0008888 51.43 78.06 51.68 80.50 51.43 81.37
OG0008889 50.30 76.79 50.88 77.77 50.66 78.71
OG0008890 49.81 87.52 50.47 91.49 49.81 88.24
OG0008891 45.38 91.21 46.97 92.67 47.17 92.46
OG0008892 53.65 85.98 51.64 89.08 47.31 84.40
OG0008893 50.00 27.41 46.64 34.58 50.26 28.87
OG0008894 47.04 70.68 48.05 73.75 48.88 73.55
OG0008895 43.54 53.48 43.10 51.95 45.08 57.93
OG0008896 50.90 75.45 51.25 70.40 50.90 75.45
OG0008897 42.91 28.27 41.28 31.08 37.83 36.80
OG0008898 53.28 84.19 54.48 85.91 50.54 81.72
OG0008899 48.04 88.38 48.81 90.31 48.74 89.04
OG0008900 56.71 83.76 58.79 83.22 57.09 84.09
OG0008901 42.62 52.86 43.29 55.34 41.07 53.75
OG0008902 53.41 84.35 53.96 86.09 55.07 89.05
OG0008903 52.25 68.92 53.00 70.94 54.12 84.44
OG0008904 54.49 87.66 50.00 78.53 52.15 76.19
OG0008905 46.60 52.05 47.47 56.05 46.78 54.57
OG0008906 47.90 69.08 49.58 72.74 48.84 72.00
OG0008907 40.00 46.36 40.60 44.97 40.27 46.31
OG0008909 45.49 90.76 46.71 91.16 44.34 89.97
OG0008910 48.28 57.04 48.28 57.04 48.50 57.30
OG0008911 43.78 53.98 43.10 42.36 40.84 34.80
OG0008912 48.13 79.52 50.67 85.52 50.76 80.18
OG0008913 56.33 78.81 60.26 79.48 60.26 80.60
OG0008914 47.02 50.45 48.48 53.41 49.39 59.92
OG0008916 47.39 85.26 47.65 86.22 47.00 90.60
OG0008917 57.64 67.74 57.28 68.72 58.97 81.14
OG0008918 53.83 77.37 54.84 77.05 52.33 68.39
OG0008919 57.55 81.37 57.63 83.97 57.61 81.45
OG0008920 50.00 84.20 49.90 84.25 50.21 84.97
OG0008921 46.75 89.52 46.75 89.52 46.34 90.32
OG0008922 57.35 88.06 57.62 89.22 56.13 87.96
OG0008923 47.96 61.66 48.08 63.86 50.92 68.32
OG0008924 46.40 69.26 45.94 72.60 45.24 69.97
OG0008925 53.76 85.84 63.64 96.13 55.41 91.16
OG0008926 41.75 48.35 44.21 53.53 41.50 48.73
OG0008927 51.95 89.29 52.06 86.30 51.85 89.93
OG0008929 61.73 84.09 62.01 85.57 61.00 86.13
OG0008930 55.30 92.61 53.91 91.15 60.86 79.62
OG0008932 53.94 66.49 54.58 67.93 53.85 66.18
OG0008933 50.57 59.98 51.36 64.12 50.12 67.28
OG0008934 52.28 68.34 53.70 71.48 50.16 62.56
OG0008935 50.14 71.65 50.66 74.72 50.75 75.51
OG0008936 53.78 75.81 51.95 86.77 52.53 86.38
OG0008937 64.69 92.57 63.74 95.67 65.46 90.29
OG0008938 56.51 93.26 55.99 91.71 56.51 94.30
OG0008939 54.22 84.36 56.20 87.21 54.97 83.65
OG0008941 50.97 75.88 51.85 78.79 51.27 77.15
OG0008942 44.59 53.89 43.00 55.20 44.68 59.39
OG0008943 45.32 35.59 45.30 34.19 38.30 31.91
OG0008944 50.34 72.00 47.94 66.32 47.25 62.89
OG0008945 45.55 37.29 46.21 39.10 45.52 36.83
OG0008946 51.80 50.94 47.42 32.34 47.38 32.10
OG0008947 46.69 63.65 46.97 65.12 46.73 64.24
OG0008948 55.55 80.79 56.14 82.27 56.99 77.51
OG0008950 48.67 81.42 54.71 76.57 48.36 77.10
OG0008951 55.50 90.57 58.00 93.91 56.79 91.20
OG0008952 46.00 67.24 45.48 68.02 45.26 65.79
OG0008953 53.79 80.41 52.22 73.21 53.22 75.37
OG0008954 51.75 80.84 52.88 85.37 52.18 81.71
OG0008955 43.80 73.74 48.26 67.76 47.63 68.58
OG0008957 50.45 68.90 50.18 70.52 51.10 72.29
OG0008958 53.09 87.30 53.86 88.66 55.15 88.71
OG0008959 41.54 35.64 41.25 35.32 42.39 36.96
OG0008961 54.40 81.16 50.78 74.10 50.66 72.80
OG0008962 42.21 62.39 43.78 70.11 42.91 60.96
OG0008963 48.94 75.41 50.10 73.27 46.56 69.28
OG0008964 47.03 94.09 49.70 91.15 45.81 92.64
OG0008965 49.51 72.06 49.89 70.68 50.58 76.08
OG0008966 52.71 87.99 52.42 87.17 52.28 87.06
OG0008967 54.63 94.65 55.97 95.41 54.99 95.40
OG0008968 57.06 89.58 57.96 93.31 55.49 90.00
OG0008969 46.62 83.82 46.88 85.61 44.54 81.64
OG0008970 57.05 74.04 57.22 76.53 56.28 72.54
OG0008971 53.94 72.85 53.60 62.62 52.67 66.67
OG0008972 48.01 76.59 48.80 78.50 48.40 76.84
OG0008973 51.56 75.47 53.58 85.40 51.68 80.67
OG0008974 50.22 87.96 51.75 90.67 51.63 89.78
OG0008976 44.66 72.34 45.93 67.07 49.58 74.58
OG0008977 54.43 63.67 54.29 66.27 54.69 65.38
OG0008979 57.64 87.22 56.31 89.03 55.39 88.45
OG0008980 45.68 27.14 44.83 33.56 44.03 29.37
OG0008981 53.96 81.43 54.32 82.14 54.32 81.43
OG0008982 48.84 69.22 49.06 72.51 48.87 69.13
OG0008983 49.79 81.70 53.42 89.36 50.00 82.98
OG0008984 45.62 44.72 45.80 44.48 45.56 44.48
OG0008985 54.28 89.03 53.29 95.36 54.39 91.02
OG0008986 59.93 82.56 63.50 95.72 59.84 83.48
OG0008987 41.92 50.92 42.02 50.92 40.75 49.54
OG0008988 49.50 69.98 49.50 72.67 49.45 66.94
OG0008989 47.19 48.90 48.96 53.30 47.39 49.71
OG0008990 58.21 79.90 56.39 86.61 54.88 84.73
OG0008991 51.83 79.58 52.03 78.04 50.39 80.40
OG0008992 52.49 75.18 48.83 67.61 52.85 76.24
OG0008993 45.97 87.14 47.03 77.91 46.86 75.03
OG0008994 54.56 67.72 54.11 61.48 54.34 60.31
OG0008995 46.04 44.91 46.32 44.14 46.66 48.74
OG0008996 46.61 66.98 46.65 57.35 45.51 55.00
OG0008997 49.87 81.23 49.22 85.64 49.74 80.46
OG0008998 39.12 38.81 36.00 42.22 36.51 42.13
OG0008999 50.82 68.40 53.54 62.87 51.98 62.63
OG0009000 39.03 37.81 39.65 38.16 39.03 38.44
OG0009001 45.53 47.42 46.20 46.39 46.78 47.19
OG0009002 54.76 82.08 46.17 63.31 47.46 64.06
OG0009003 50.49 66.95 50.35 63.41 50.54 66.47
OG0009004 47.65 88.30 49.50 90.89 47.79 88.47
OG0009005 46.47 86.80 47.40 89.78 46.47 86.62
OG0009006 56.04 57.69 56.08 59.47 56.32 57.69
OG0009007 42.53 32.23 41.65 32.35 42.64 32.20
OG0009008 48.33 82.87 50.69 85.14 50.46 87.83
OG0009009 46.24 55.94 46.89 58.36 42.98 51.75
OG0009010 49.09 51.45 48.72 52.55 49.44 51.66
OG0009011 44.65 47.42 44.12 48.31 45.69 71.21
OG0009012 51.62 54.18 51.35 55.56 50.39 52.29
OG0009013 46.24 46.73 44.41 39.18 46.23 47.17
OG0009014 55.30 89.56 55.46 91.28 54.58 89.11
OG0009016 48.86 82.73 51.66 83.73 50.30 84.04
OG0009017 58.56 85.39 57.39 85.92 57.48 85.48
OG0009018 46.16 78.98 45.79 80.63 46.21 79.76
OG0009019 43.86 58.99 45.45 60.33 44.53 63.52
OG0009020 48.55 64.13 48.75 68.55 47.64 74.07
OG0009021 51.58 96.21 51.68 97.28 49.45 92.77
OG0009022 58.99 79.21 53.85 82.35 70.26 61.39
OG0009023 42.14 40.87 42.40 41.13 39.56 42.55
OG0009024 46.80 48.78 47.50 48.89 47.00 48.16
OG0009025 52.97 93.04 56.24 92.28 54.27 92.17
OG0009026 65.68 84.48 54.08 91.85 64.53 85.64
OG0009027 44.75 77.11 52.07 70.05 42.43 89.91
OG0009028 48.54 89.86 46.50 81.60 47.29 70.16
OG0009029 52.35 82.32 52.45 82.21 60.10 93.88
OG0009030 45.28 63.68 49.26 80.04 48.56 78.89
OG0009032 48.16 87.28 51.53 95.29 51.28 89.23
OG0009033 54.41 87.13 60.19 94.91 52.34 86.63
OG0009034 45.85 79.92 46.23 82.14 46.03 80.56
OG0009035 52.11 87.77 53.22 87.68 51.97 87.64
OG0009036 59.15 93.67 60.56 96.49 58.53 94.11
OG0009037 51.46 63.89 51.50 64.86 51.04 58.32
OG0009038 54.75 89.44 59.68 97.59 60.71 88.44
OG0009039 49.46 80.94 47.37 72.24 46.73 70.72
OG0009040 44.28 36.71 42.74 34.76 43.08 33.44
OG0009041 46.45 88.46 49.59 80.08 50.00 81.30
OG0009042 37.38 31.94 38.15 30.52 38.03 31.94
OG0009043 47.75 53.21 47.95 52.25 47.54 53.21
OG0009044 45.27 36.01 45.53 36.44 45.48 37.61
OG0009045 43.86 37.41 44.02 37.55 44.04 38.13
OG0009046 50.85 92.75 50.97 93.20 50.73 94.17
OG0009047 46.90 74.36 44.66 65.08 44.39 64.26
OG0009048 45.78 64.07 41.11 58.66 35.05 45.11
OG0009049 50.80 62.77 48.81 71.81 46.12 68.98
OG0009050 44.24 59.52 46.02 62.80 30.95 37.30
OG0009051 51.08 77.68 53.98 82.38 51.08 77.68
OG0009052 52.32 37.27 52.11 37.69 53.70 36.74
OG0009053 50.22 62.31 50.37 62.91 50.15 62.61
OG0009054 46.61 71.93 47.96 74.40 46.71 72.82
OG0009055 53.58 78.01 53.87 79.43 53.77 78.76
OG0009056 42.64 46.52 41.41 56.71 42.77 46.52
OG0009057 60.78 78.54 54.90 79.90 60.30 78.50
OG0009058 48.80 89.25 51.26 94.48 49.53 91.56
OG0009059 47.74 39.47 45.48 37.56 47.10 38.12
OG0009060 54.67 90.83 51.87 89.33 56.84 90.30
OG0009061 53.15 90.84 53.10 94.72 51.91 93.62
OG0009062 57.77 89.54 60.40 78.85 54.43 90.29
OG0009063 50.08 66.88 51.87 70.41 50.07 65.42
OG0009064 37.57 56.04 40.05 43.77 39.25 52.34
OG0009065 48.43 69.44 48.47 74.49 50.74 80.59
OG0009066 47.16 56.37 47.03 56.21 47.73 56.66
OG0009067 53.82 88.94 51.50 89.37 54.30 88.91
OG0009068 46.65 63.84 46.72 63.99 46.57 64.33
OG0009069 50.36 83.15 59.95 68.73 52.09 87.23
OG0009070 41.02 38.84 42.12 41.10 39.62 37.50
OG0009071 49.75 54.48 49.15 58.87 51.68 57.72
OG0009072 50.56 77.85 51.79 82.37 50.56 77.18
OG0009073 53.91 95.97 52.85 97.68 52.82 98.06
OG0009074 50.19 76.32 54.86 78.75 52.77 72.38
OG0009075 52.34 87.84 52.63 90.49 52.72 90.97
OG0009076 55.70 86.34 58.77 88.57 56.74 86.53
OG0009077 57.63 70.38 53.69 76.98 56.83 70.22
OG0009078 42.22 63.10 44.05 59.52 41.95 64.79
OG0009079 45.00 56.90 43.55 62.26 41.70 62.42
OG0009080 56.80 76.96 54.49 69.34 56.45 72.32
OG0009081 44.97 75.09 45.36 87.00 45.07 75.65
OG0009082 47.69 72.58 48.45 75.17 46.44 70.96
OG0009083 54.81 83.92 58.41 89.10 55.67 85.71
OG0009084 47.63 74.30 46.16 81.03 49.65 79.90
OG0009085 51.10 68.13 51.47 72.16 51.10 68.50
OG0009086 56.27 62.63 54.29 56.64 56.04 62.86
OG0009087 40.49 89.51 41.90 93.01 40.78 92.91
OG0009088 47.78 73.89 43.27 50.58 47.78 74.34
OG0009089 59.64 77.38 53.50 87.74 53.51 87.72
OG0009090 43.14 54.68 43.48 55.80 42.93 55.80
OG0009091 46.53 61.90 48.57 63.45 46.41 58.40
OG0009092 55.79 91.62 50.72 82.21 50.48 80.14
OG0009093 50.57 84.13 52.92 88.67 54.12 78.87
