OG BAT_W-S BAT_S-W BRO_W-S BRO_S-W BGM_W-S BGM_S-W BGC_BAT BGC_BAT_pval BGC_BRO BGC_BRO_pval BGC_BGM BGC_BGM_pval ENC_BAT ENC_BRO ENC_BGM SCUO_BAT SCUO_BRO SCUO_BGM MILC_BAT MILC_BRO MILC_BGM BAT_4FDS BRO_4FDS BGM_4FDS
OG0005463 21.64972 35.57024 158.7317 92.75294 43.38792 52.57645 NA 0.9952795 0.7384639 3.473244e-08 NA 0.9952794 44.51123 43.7838 44.15094 0.1782882 0.2016001 0.1782882 0.5035978 0.5152632 0.5035978 0.7393939 0.7393939 0.7575758
OG0005464 6.052346 3.073624 27.98568 11.27374 2.77991 8.047471 NA 0.09263771 NA 0.002527407 NA 0.9997303 46.56204 39.67233 47.98632 0.2094325 0.2517018 0.2094325 0.4240576 0.4502307 0.4240576 0.9230769 0.9384615 0.9384615
OG0005465 0.8755969 4.147274 45.93118 16.76337 13.1429 19.04326 NA 0.9911958 1.612523 2.207554e-06 NA 0.9911958 37.49183 30.39606 38.88252 0.3162781 0.6013477 0.3162781 0.4556762 0.5981816 0.4556762 0.75 0.5 0.5
OG0005466 1.051153 2.043735 9.072019 5.109983 1.043235 1.028792 NA 1 NA 0.2168444 NA 0.9584762 31.73601 32.41031 31.47108 0.5579871 0.5399784 0.5579871 0.4569542 0.4605375 0.4569542 0.9470588 0.9588235 0.9588235
OG0005467 1.918277 8.271396 16.45142 7.83903 2.590731 14.30371 NA 0.9993711 NA 0.03005783 NA 0.9993711 51.08138 49.65282 50.2822 0.1430885 0.1523436 0.1430885 0.4653299 0.4645292 0.4653299 0.5898876 0.6011236 0.5842697
OG0005469 5.203167 5.090938 3.03709 3.28473 0.2884944 1.510019 NA 1 NA 1 NA 1 37.82007 35.70871 37.50002 0.3767082 0.4130505 0.3767082 0.3932751 0.3763745 0.3932751 0.8813559 0.8813559 0.8813559
OG0005470 5.43014 27.68979 49.15839 38.9798 14.48919 27.27308 NA 0.9993374 NA 0.2258226 NA 0.9993374 57.27717 57.36825 58.03341 0.03922279 0.03655243 0.03922279 0.4818891 0.482257 0.4818891 0.4197531 0.4320988 0.4197531
OG0005471 12.6373 35.77684 96.73263 33.57578 15.66905 28.2117 NA 0.9910049 1.164946 9.347607e-09 NA 0.991005 51.50191 45.76144 44.05636 0.1975293 0.145463 0.1975293 0.5127311 0.4923519 0.5127311 0.7461929 0.8274112 0.751269
OG0005472 2.477977 4.08649 4.129371 10.05483 1.053739 4.975616 NA 0.9995331 NA 0.9995332 NA 0.9995331 47.10487 47.09886 47.06742 0.1817931 0.1795204 0.1817931 0.4260033 0.4267039 0.4260033 0.7542373 0.720339 0.7457627
OG0005473 2.281214e-15 1.132106e-13 10.79918 10.06559 6.698684 5.001137 NA 1 NA 0.7668826 NA 0.5096603 34.09337 36.48405 33.10454 0.5378203 0.4871284 0.5378203 0.4078652 0.3825697 0.4078652 0.9545455 0.9545455 0.9772727
OG0005476 1.067495 0.6881777 2.506802 3.201936 2.474789 5.564255 NA 0.7553103 NA 0.999846 NA 0.9998462 39.50006 53.96205 41.79359 0.3220622 0.1147062 0.3220622 0.4797036 0.4120863 0.4797036 0.8727273 0.8545455 0.8545455
OG0005478 2.865586 9.640653 24.08182 12.6798 27.7597 39.7475 NA 0.9981247 NA 0.03348522 NA 0.9981247 58.22321 58.97077 59.09607 0.04727146 0.03499276 0.04727146 0.4772813 0.4652569 0.4772813 0.5283019 0.6037736 0.5377358
OG0005479 1.808438 1.964084 4.992106 3.052098 2.972733 1.032724 NA 0.9999286 NA 0.5308403 NA 0.3471946 49.90961 50.31449 49.68816 0.1507183 0.1528819 0.1507183 0.4241691 0.4204466 0.4241691 0.1363636 0.1363636 0.1363636
OG0005481 5.803451 11.11856 22.12091 13.08677 15.31455 16.43931 NA 0.9999557 NA 0.07337495 NA 0.9999103 56.77511 56.1918 56.08709 0.04901233 0.05168835 0.04901233 0.4748764 0.4771301 0.4748764 0.6322581 0.6548387 0.6451613
OG0005482 0.824205 3.56201 22.69359 25.61196 6.107025 14.9286 NA 0.9982852 NA 0.947945 NA 0.9989039 57.24134 57.68885 55.36016 0.0629901 0.04802206 0.0629901 0.4978867 0.4715311 0.4978867 0.5703125 0.5703125 0.5703125
OG0005483 2.134315 6.498845 9.107067 8.052232 2.190597 5.101293 NA 0.999206 NA 0.7317405 NA 0.9992059 41.07222 37.66328 39.69917 0.4222359 0.4410079 0.4222359 0.4101621 0.4013643 0.4101621 0.8494624 0.8602151 0.8602151
OG0005484 1.531474 3.036795 63.55049 31.11624 13.27366 25.01087 NA 0.7959162 0.9431609 0.000134838 NA 0.7959161 41.53648 39.64693 38.56225 0.3516438 0.3178549 0.3516438 0.486813 0.4765652 0.486813 1 0.75 1
OG0005485 4.543235 2.900257 77.44087 88.52976 0.5321863 1.582038 NA 0.4071571 NA 0.9996554 NA 0.9996719 31.63156 40.63532 37.50138 0.3551172 0.4042573 0.3551172 0.4731492 0.4817172 0.4731492 0.875 0.8958333 0.875
OG0005486 5.070387 9.470958 35.26784 18.37138 4.616755 14.43575 NA 0.9845696 NA 0.001990344 NA 0.9845696 49.70009 51.45623 49.91301 0.1321891 0.1066327 0.1321891 0.4830372 0.4876081 0.4830372 0.845 0.87 0.84
OG0005488 5.712697 17.1502 54.76514 54.59673 21.25586 19.03959 NA 0.9986999 NA 0.8368553 NA 0.6371559 54.7649 55.69302 55.57916 0.04959954 0.04812065 0.04959954 0.4790064 0.4783277 0.4790064 0.8222222 0.8148148 0.8296296
OG0005489 6.896034 4.580632 2.541 2.891793 1.155915 2.389706 NA 0.4985035 NA 0.999994 NA 0.9999939 53.22071 60.81008 60.90286 0.1842861 0.2235242 0.1842861 0.3144292 0.2738279 0.3144292 0.6774194 0.6774194 0.6774194
OG0005490 2.483456 3.795262 1.833886 3.340943 6.964071 12.48147 NA 0.9998552 NA 0.9998552 NA 0.9998553 54.09656 54.24069 55.0442 0.14006 0.09733521 0.14006 0.4111306 0.4214226 0.4111306 0.5576923 0.5769231 0.5769231
OG0005491 2.060689 0.9910464 14.02161 7.081406 5.300527 10.20276 NA 0.2083902 NA 0.07116111 NA 0.9999158 58.84207 58.44553 57.31153 0.07609619 0.06515772 0.07609619 0.4389683 0.4326183 0.4389683 0.5535714 0.5535714 0.5535714
OG0005492 6.3849 15.54387 21.32193 16.37045 12.68858 7.520317 NA 0.9942411 NA 0.4267135 NA 0.1230256 49.41014 48.12778 43.80196 0.2480573 0.1648603 0.2480573 0.4494605 0.4371909 0.4494605 0.7837838 0.8018018 0.8198198
OG0005496 7.089591 7.907966 32.29799 42.41159 8.669028 7.540351 NA 0.9997074 NA 1 NA 0.5645488 43.03636 46.11862 42.30208 0.2387274 0.2352988 0.2387274 0.4722478 0.4685332 0.4722478 0.8181818 0.8068182 0.8068182
OG0005498 7.089591 7.907966 32.29799 42.41159 8.669028 7.540351 NA 0.9997074 NA 1 NA 0.5645488 43.03636 46.11862 42.30208 0.2387274 0.2352988 0.2387274 0.4722478 0.4685332 0.4722478 0.8181818 0.8068182 0.8068182
OG0005499 2.230016 3.826474 26.30835 16.28234 2.242292 0.2641982 NA 1 NA 0.01310962 NA 0.1482952 47.20409 36.29332 46.73409 0.192129 0.3957344 0.192129 0.4559955 0.6605189 0.4559955 0.880597 0.9104478 0.9029851
OG0005500 1.034322 0.001116992 2.019519 1.986314 2.017185 0.9839806 NA 0.1932913 NA 0.9577052 NA 0.5040859 56.6101 60.60694 55.4807 0.1951212 0.1699111 0.1951212 0.2610978 0.2102759 0.2610978 0.4444444 0.4222222 0.4222222
OG0005501 1.225523 8.864472 30.95682 15.07226 2.453654 6.091955 NA 0.9997712 NA 0.003960225 NA 0.999771 38.38141 33.39514 37.6887 0.3835901 0.4880169 0.3835901 0.4686443 0.5310029 0.4686443 0.8931624 0.9358974 0.8974359
OG0005502 96.59908 94.36714 51.14269 48.8188 30.87167 15.14725 NA 0.3260527 NA 0.4877263 3.977946 9.691385e-08 42.16224 59.67005 58.77066 0.08397603 0.07780149 0.08397603 0.4844879 0.4669678 0.4844879 0.8965517 0.8965517 0.862069
OG0005503 1.113111 1.11978 14.36311 6.776312 1.835562 2.777967 NA 0.9880115 NA 0.1174233 NA 0.9880115 58.39329 58.74271 59.97323 0.05369609 0.04645638 0.05369609 0.4361148 0.4453649 0.4361148 0.64 0.6514286 0.6285714
OG0005504 1.098096 3.132774 6.657312 6.317159 0.8003931 0.2012621 NA 0.998966 NA 0.7788967 NA 0.2369739 34.65782 35.71381 31.98778 0.6300734 0.5069649 0.6300734 0.4686554 0.4394811 0.4686554 0.8653846 0.8461538 0.8846154
OG0005505 1.377452 8.516214 25.44534 11.45051 0.9402122 6.403583 NA 0.9999604 NA 0.9999604 NA 0.9999604 32.27099 30.1161 31.82647 0.5864545 0.639534 0.5864545 0.4914966 0.5288146 0.4914966 0.890625 0.96875 0.921875
OG0005506 2.101127 1.847272 5.442965 5.4509 6.025328 9.045074 NA 0.751093 NA 0.8350198 NA 0.9994762 55.67265 56.75261 56.34356 0.07769535 0.2126772 0.07769535 0.4564105 0.5738563 0.4564105 0.3095238 0.3095238 0.3095238
OG0005507 2.000544 1.370316 7.035005 1.976503 1.053941 1.995439 NA 0.6414174 NA 0.05291041 NA 0.9975575 51.04499 49.2779 50.26091 0.2520765 0.2511326 0.2520765 0.4021882 0.3908073 0.4021882 0.6944444 0.6944444 0.6666667
OG0005508 2.100479 1.969271 4.096175 8.069767 5.056982 8.03429 NA 0.8891968 NA 0.9997933 NA 0.9997933 40.92837 39.50391 40.39767 0.3624063 0.3891907 0.3624063 0.4211691 0.4131512 0.4211691 0.8131868 0.8131868 0.8131868
OG0005509 0.1639819 0.02553306 7.953769 8.731453 0.1711062 0.95873 NA 0.1861023 NA 0.9999283 NA 0.9999283 47.50958 47.4967 54.34212 0.3362765 0.357329 0.3362765 0.2299085 0.3224212 0.2299085 0.5909091 0.6363636 0.5909091
OG0005510 2.912041 4.074077 22.26643 65.29649 7.591851 5.621863 NA 0.9991368 NA 0.9991185 NA 0.3058035 30.46831 34.67483 27.09487 0.6998207 0.4288799 0.6998207 0.5372664 0.486174 0.5372664 0.9808917 0.8853503 1
OG0005511 11.66074 9.789142 43.99277 34.65511 7.207149 15.78278 NA 0.4492481 NA 0.1170306 NA 0.9999052 34.43818 34.26247 34.98584 0.4138235 0.4220302 0.4138235 0.4824164 0.4962589 0.4824164 0.872093 0.872093 0.8372093
OG0005512 1.015513 0.008749772 7.012337 6.005574 1.002813 2.996049 NA 0.4487049 NA 0.9413814 NA 0.9999907 47.39769 48.97739 45.32504 0.1903305 0.1479806 0.1903305 0.4076577 0.3920909 0.4076577 0.3166667 0.2833333 0.3166667
OG0005514 4.15577 3.689023 57.8898 32.49635 2.650054 7.175943 NA 0.7078341 0.7871862 0.0008238525 NA 0.9998767 61 49.98685 61 0.07544707 0.1421785 0.07544707 0.425232 0.4985015 0.425232 0.6164384 0.6164384 0.5890411
OG0005515 6.700029 11.91459 30.40823 35.43031 11.5281 24.57821 NA 0.9987204 NA 0.9987172 NA 0.9987187 56.49512 56.80647 56.72532 0.05770134 0.06219821 0.05770134 0.4640831 0.4655408 0.4640831 0.25 0.25 0.25
OG0005516 11.55235 16.4589 167.8648 165.5031 17.73129 10.82216 NA 0.9994632 NA 0.5965738 NA 0.06598426 49.70345 45.10331 49.29064 0.1307235 0.2562562 0.1307235 0.4780117 0.5342151 0.4780117 0.7777778 0.6666667 0.7777778
OG0005517 6.87887 12.65156 51.76311 45.81479 8.15965 16.46894 NA 0.9999095 NA 0.4693207 NA 0.9999095 31.97997 34.15858 33.0114 0.4248437 0.4225587 0.4248437 0.4780667 0.4806802 0.4780667 0.962963 0.9777778 0.9777778
OG0005518 9.2908 10.34825 91.84678 101.7099 26.80401 26.33036 NA 0.9999421 NA 0.999942 NA 0.9421408 45.19513 45.65957 45.66301 0.2305642 0.2033598 0.2305642 0.4903084 0.4772581 0.4903084 0.8142857 0.8571429 0.85
OG0005519 2.028456 0.03086127 1.028477 0.03088386 2.387586e-15 6.932086e-15 NA 0.07388033 NA 0.3976665 NA 0.9998312 61 61 61 0.1692507 0.1691412 0.1692507 0.1882471 0.1889773 0.1882471 0.2972973 0.2972973 0.2972973
OG0005520 0.4642573 1.20625 6.53592 5.06545 1.617776 4.773728 NA 1 NA 0.5968571 NA 1 53.92668 46.75643 53.06129 0.127749 0.1760271 0.127749 0.3439132 0.3626784 0.3439132 0.7586207 0.8275862 0.7241379
OG0005523 0.1630342 2.278227 3.453976 2.483883 8.449601e-15 6.842239e-15 NA 1 NA 0.567867 NA 1 41.54734 37.14415 38.04801 0.3332974 0.3464212 0.3332974 0.4112735 0.4317302 0.4112735 0.8073394 0.8165138 0.8073394
OG0005524 4.812538 2.135851 23.3962 33.31496 1.488186 3.155066 5.424873 2.723988e-11 NA 0.9999901 NA 0.9999901 50.91731 54.72809 59.47928 0.2021266 0.199144 0.2021266 0.4384488 0.5034548 0.4384488 0.6363636 0.6666667 0.6363636
OG0005525 39.88322 37.62854 268.0837 231.8769 29.25427 33.59856 NA 0.3911103 1.314735 1.127765e-08 NA 0.9900438 37.83822 33.46246 35.05549 0.3851031 0.4509469 0.3851031 0.5151989 0.5763241 0.5151989 1 1 1
OG0005527 5.405811 6.023715 22.44544 11.23353 11.92029 24.52215 NA 0.979375 NA 0.004721518 NA 0.9793749 50.52644 49.3452 52.01909 0.153002 0.1715099 0.153002 0.4435341 0.4485629 0.4435341 0.4 0.4 0.2
OG0005528 2.664876 2.313368 11.93578 11.42877 0.4637883 13.69396 NA 0.7417108 NA 0.6857743 NA 0.9993565 36.67012 34.48611 39.03905 0.328082 0.3937302 0.328082 0.4613215 0.4998899 0.4613215 0.8861386 0.9108911 0.8663366
OG0005529 0.0282166 1.97576 4.058631 3.015116 1.027652 2.982636 NA 0.994549 NA 0.7562097 NA 0.9945489 60.01626 59.79534 60.37064 0.08022852 0.08038554 0.08022852 0.3895013 0.3784856 0.3895013 0.4423077 0.5 0.4423077
OG0005530 5.648325e-16 1 1 1 6.832083e-16 6.003761e-16 NA 1 NA 1 NA 1 50.25504 55.84021 50.11597 0.2177059 0.178533 0.2177059 0.2787479 0.2634904 0.2787479 0.5306122 0.5510204 0.5306122
OG0005531 39.5296 30.56465 103.1066 71.81859 43.3389 38.29525 NA 0.01708882 0.8254578 5.071049e-05 NA 0.1515293 37.52631 37.6759 38.06039 0.3027621 0.2853348 0.3027621 0.4825927 0.5039139 0.4825927 0.877907 0.872093 0.8953488
OG0005532 18.05669 11.78083 64.66117 56.06409 1.369374 1.055932 NA 0.07070299 NA 0.01181532 NA 0.7145204 50.96467 61 51.32614 0.09985643 0.0844449 0.09985643 0.4835718 0.6055793 0.4835718 0.3333333 0.3333333 0.3333333
OG0005534 8.109673 10.56839 26.62252 19.25027 4.721652 4.528859 NA 0.9997265 NA 0.16448 NA 0.8824362 39.17781 40.4475 36.2459 0.2705539 0.1903207 0.2705539 0.4756887 0.4675423 0.4756887 0.752381 0.8190476 0.8
OG0005535 2.048577 2.056477 4.235929 3.119249 0.09991143 2.985623 NA 0.9649793 NA 0.6282053 NA 0.9994886 58.06994 54.92485 56.59363 0.1077308 0.1143742 0.1077308 0.39489 0.4052995 0.39489 0.6240602 0.6390977 0.6240602
OG0005536 -4.0665e-15 -1.89343e-16 1.014641 2.01796 0.004179688 1.008555 NA 1 NA 1 NA 1 61 61 61 0.1228999 0.1309756 0.1228999 0.2276286 0.2406241 0.2276286 0.4827586 0.4827586 0.4482759
OG0005537 1.311318 2.467457 17.13803 15.04333 0.03353521 2.949864 NA 0.9993497 NA 0.739834 NA 0.9993694 49.32731 48.46674 48.84745 0.163486 0.1640128 0.163486 0.4567949 0.4609008 0.4567949 0.6065574 0.6196721 0.6032787
OG0005538 12.4635 22.16917 6.293652 3.049042 0.777336 3.814145 NA 0.9996808 NA 0.05593086 NA 0.9996808 60.23064 54.37553 58.83512 0.1627241 0.135952 0.1627241 0.4265942 0.4666458 0.4265942 0.5344828 0.5517241 0.5172414
OG0005539 1.724454 3.982265 2.296389 7.011153 0.9992481 0.714012 NA 0.9997183 NA 0.9997183 NA 0.8080103 42.79984 42.1599 41.47702 0.3885149 0.3582937 0.3885149 0.3947255 0.4049347 0.3947255 0.7633588 0.740458 0.7633588
OG0005540 1.10845 3.888233 6.26209 4.491273 1.159391 2.056507 NA 0.9999807 NA 0.5782585 NA 0.9999806 57.87417 58.74499 58.40889 0.08005149 0.07496872 0.08005149 0.4026921 0.423801 0.4026921 0.4705882 0.512605 0.4957983
OG0005541 11.40977 14.91694 14.24331 4.088444 1.182256 2.118125 NA 0.9998776 NA 0.005734705 NA 0.9998776 46.73524 54.99438 53.22245 0.0952295 0.08925976 0.0952295 0.4457469 0.4416418 0.4457469 0.7045455 0.7954545 0.7272727
OG0005543 10.88312 25.80385 28.79922 27.87002 46.64736 72.09171 NA 0.9600655 NA 0.8005071 NA 0.9600656 54.73786 55.45759 55.42235 0.06516151 0.06186681 0.06516151 0.4685955 0.4706406 0.4685955 1 1 0
OG0005544 1.918223 2.724014 28.30219 10.71544 2.015201 8.771166 NA 0.999931 1.839281 8.516552e-05 NA 0.999931 54.33123 51.54963 54.66603 0.1445699 0.1770536 0.1445699 0.4111323 0.4623941 0.4111323 0.7090909 0.7636364 0.6909091
OG0005545 -3.978934e-13 1.008197e-13 5.778225 13.56778 0.5584412 1.454666 NA 0.9999349 NA 0.999935 NA 0.999935 27.09881 28.86574 26.86312 0.6794667 0.6124183 0.6794667 0.4086187 0.4270669 0.4086187 0.9836066 0.9672131 0.9836066
OG0005546 1.659779 3.294046 5.768891 3.214265 4.078788 4.513853 NA 0.9998036 NA 0.3585869 NA 0.9998039 29.26873 31.21188 31.06965 0.6343089 0.636821 0.6343089 0.319091 0.3188916 0.319091 0.9677419 0.9354839 0.9354839
OG0005547 0.1169487 1.152468 6.625359 1.528506 0.4428421 5.34809 NA 0.9978794 NA 0.02507118 NA 0.9978774 57.62803 48.11632 55.09541 0.2188238 0.2562224 0.2188238 0.3334129 0.4063704 0.3334129 0.6964286 0.7321429 0.7142857
OG0005548 3.376058 2.468114 10.19745 4.011546 7.322053 8.307269 NA 0.4274573 NA 0.02967817 NA 0.9998162 55.70594 51.98894 49.87258 0.1464151 0.1295962 0.1464151 0.456346 0.4520656 0.456346 0.25 0.25 0.25
OG0005550 13.54092 19.06486 62.6671 45.26484 29.09978 22.56526 NA 0.9992265 NA 0.03846032 NA 0.2403033 53.54279 52.24571 53.31838 0.06176446 0.06794186 0.06176446 0.4683593 0.4784395 0.4683593 0.5319149 0.4893617 0.5319149
OG0005551 0.5706609 6.862656 37.71353 18.01552 1.601686 8.825936 NA 0.9999823 NA 0.006393923 NA 0.9999822 41.15985 38.95184 38.70227 0.343373 0.3205075 0.343373 0.4541374 0.4624674 0.4541374 0.7946429 0.875 0.7946429
OG0005552 5.621163e-15 4.947182e-15 1.268402 2.212507 1.089483 1.070844 NA 0.9998699 NA 0.999943 NA 0.9999333 61 61 61 0.09119809 0.07571309 0.09119809 0.3718232 0.3682624 0.3718232 0.4705882 0.4705882 0.4705882
OG0005553 1.316016 5.041638 9.367102 5.267403 0.07675054 0.4494188 NA 0.9998872 NA 0.2666007 NA 0.9998874 59.7335 50.6271 50.24896 0.3022697 0.1695252 0.3022697 0.4473567 0.3959168 0.4473567 0.7701149 0.7816092 0.7931034
OG0005554 4.470897 10.21619 25.85264 21.71635 3.829797 19.09784 NA 1 NA 0.4377968 NA 1 53.39799 54.19678 54.3752 0.07119615 0.07756948 0.07119615 0.4759377 0.4763276 0.4759377 0.7666667 0.7777778 0.7444444
OG0005557 0.07857188 1.85565 2.017316 1.960458 1.049637 1.992779 NA 0.9998299 NA 0.9110342 NA 0.9998298 46.20802 43.07711 41.48135 0.3067491 0.2946828 0.3067491 0.363439 0.3240341 0.363439 0.7746479 0.8028169 0.7887324
OG0005558 1.5882 2.078096 17.53151 12.78931 1.607268 3.512022 NA 0.9998033 NA 0.08728412 NA 0.9998149 40.15033 39.95258 38.69934 0.3212454 0.3282678 0.3212454 0.438076 0.4387087 0.438076 0.6833333 0.7 0.6833333
OG0005559 1.941782 15.49126 90.98619 40.45024 5.537873 25.00193 NA 0.9999491 0.8190807 3.806723e-06 NA 0.9999704 53.01465 51.25448 53.0943 0.0918629 0.1079679 0.0918629 0.4822219 0.4890001 0.4822219 0.7469388 0.8040816 0.755102
OG0005560 1.189579 2.005079 4.175271 2.99077 0.01145843 0.8269578 NA 0.9997763 NA 0.5825039 NA 0.9997841 47.60467 42.65322 46.89714 0.3656237 0.3680214 0.3656237 0.2260425 0.2648395 0.2260425 0.6730769 0.6730769 0.6538462
OG0005561 1.248499 3.281631 8.479775 8.562212 6.241955 1.318118 NA 0.9999321 NA 0.9999321 NA 0.08087076 45.00047 44.0588 45.78387 0.1921672 0.1962523 0.1921672 0.4231754 0.4247163 0.4231754 0.06666667 0.1333333 0.06666667
OG0005562 4.46332 6.324546 23.94445 16.34427 4.891066 10.17059 NA 0.9999534 NA 0.144943 NA 0.9999442 34.45502 34.0063 33.84172 0.4260712 0.4204192 0.4260712 0.5019237 0.4972541 0.5019237 0.9021277 0.9106383 0.9106383
OG0005563 2.203614 6.677683 13.24464 11.90638 0.2494315 9.907468 NA 0.9995296 NA 0.6978011 NA 0.9995296 48.37754 46.97205 48.27167 0.1608639 0.1726915 0.1608639 0.4461218 0.4491261 0.4461218 0.7372881 0.7542373 0.7415254
OG0005564 3.397947 5.734429 7.632641 12.89981 2.838496 9.01948 NA 0.9999751 NA 0.9999755 NA 0.9999755 59.95581 59.98183 59.23077 0.04709005 0.04496347 0.04709005 0.4451482 0.4438089 0.4451482 0.4715447 0.4471545 0.4471545
OG0005567 2.106373 6.997398 18.12341 18.33618 8.045857 12.26662 NA 0.9977579 NA 0.9972459 NA 0.9977579 51.62996 52.14411 51.78344 0.07332705 0.07219341 0.07332705 0.4812822 0.48106 0.4812822 0.2967033 0.3296703 0.3076923
OG0005568 1.013615 9.576834 37.80784 14.59821 5.585598 8.908271 NA 0.9827394 1.022952 0.0007077549 NA 0.9827392 49.37534 47.01622 46.00522 0.2172901 0.1891503 0.2172901 0.4627092 0.4636304 0.4627092 0.8684211 1 0.9736842
OG0005569 5.108952 4.079043 12.91981 9.372472 30.59749 37.149 NA 0.3911427 NA 0.2418762 NA 0.99996 35.94611 43.62842 52.71688 0.2387006 0.2879829 0.2387006 0.4064021 0.440749 0.4064021 0.8684211 0.8421053 0.8684211
OG0005570 19.32753 37.74828 17.01769 9.987035 23.18978 24.12792 NA 0.9999133 NA 0.008972047 NA 0.117633 39.06083 35.69653 38.40308 0.4765606 0.4286151 0.4765606 0.6178717 0.6265237 0.6178717 1 1 1
OG0005571 103.0056 77.68465 13.84674 10.66274 29.55278 22.2884 1.613508 2.788901e-05 NA 0.1075151 NA 0.09164351 39.48417 39.65124 43.97785 0.3129501 0.4156362 0.3129501 0.6755801 0.7311155 0.6755801 1 0.3333333 0.3333333
OG0005572 1.212103 5.159996 22.10596 24.07176 2.141656 16.09452 NA 0.9518216 NA 0.9518216 NA 0.9518216 56.71773 57.34898 57.08139 0.04099701 0.03721257 0.04099701 0.464559 0.463597 0.464559 0.64 0.64 0.6
OG0005573 0.9041984 2.003411 6.049185 2.021 1.004673 3.971757 NA 0.9925716 NA 0.2041151 NA 0.9925717 59.16375 58.57276 60.32217 0.07170125 0.08140808 0.07170125 0.402766 0.4074005 0.402766 0.6641791 0.6716418 0.6567164
OG0005574 17.06679 24.12326 7.218108 6.949698 1.269453 4.333413 NA 0.9999438 NA 0.9326716 NA 0.9999439 58.28951 52.77097 53.41001 0.1585666 0.2061344 0.1585666 0.4058416 0.390735 0.4058416 0.6052632 0.6578947 0.6052632
OG0005575 0.5720504 0.7791998 10.96199 4.029382 1.076447 1.143844 NA 0.9999566 NA 0.03506046 NA 0.8798614 36.9025 32.76621 37.74429 0.4841179 0.5633282 0.4841179 0.4630306 0.5269878 0.4630306 0.9767442 1 0.9767442
OG0005576 6.878448 7.997137 77.4091 94.53714 6.133379 6.250291 NA 1 NA 1 NA 0.9980126 51.26857 55.78209 51.06781 0.1361974 0.1874738 0.1361974 0.445839 0.4940052 0.445839 0.625 0.65 0.6
OG0005577 -5.291032e-14 3.063781e-14 2.807419 2.771016 1.475377 0.857726 NA 1 NA 0.8982364 NA 0.5701973 29.66926 30.93849 30.02704 0.4902427 0.5271824 0.4902427 0.4166281 0.4415641 0.4166281 0.9215686 0.9803922 0.9803922
OG0005578 0.2065786 2.828447 15.3785 5.626086 1.285913 0.9182092 NA 0.9997935 3.350325 0.0001215332 NA 0.6527638 31.12431 27.21774 30.77718 0.5685446 0.7273655 0.5685446 0.4597887 0.4495308 0.4597887 0.9230769 1 0.9230769
OG0005579 2.753673 5.069828 11.56769 9.596756 201.2905 215.5036 NA 0.9994432 NA 0.4522693 NA 0.9994433 45.09395 38.91085 43.68557 0.3356637 0.3650474 0.3356637 0.4810995 0.4625979 0.4810995 1 1 0.3333333
OG0005580 2.474396 5.811183 10.33515 4.467096 0.4919789 2.170437 NA 1 NA 1 NA 1 48.57676 46.76689 52.51579 0.178837 0.324053 0.178837 0.4230949 0.437867 0.4230949 0.7183099 0.7746479 0.7183099
OG0005581 1.169126 0.8298602 2.043363 0.9856989 0.02154697 0.9638824 NA 0.7081875 NA 0.5120931 NA 0.9999796 38.45136 36.03154 38.23686 0.3285263 0.3569865 0.3285263 0.3176895 0.3473137 0.3176895 0.8243243 0.8513514 0.8108108
OG0005582 -1.657407e-13 -5.186469e-13 83.59137 51.28817 21.09831 27.16152 NA 1 0.7396915 0.0001653336 NA 1 46.73381 47.8517 52.81138 0.07545333 0.1238692 0.07545333 0.4783219 0.4812903 0.4783219 0.4347826 0.5 0.4347826
OG0005583 3.887218 5.902747 24.88276 15.22371 3.712408 2.004944 NA 0.9992293 NA 0.08257635 NA 0.3308499 35.22482 38.71965 35.07435 0.4693278 0.3803119 0.4693278 0.4519981 0.4522764 0.4519981 0.8898305 0.9322034 0.9152542
OG0005584 0.02955792 4.957698 12.05978 1.710665 3.03273 1.522386 NA 0.9999287 NA 0.002468802 NA 0.4061754 56.06437 52.10974 53.56182 0.1183009 0.1472535 0.1183009 0.4442597 0.4568007 0.4442597 0.6581197 0.7094017 0.6837607
OG0005585 8.385253 8.459191 42.61886 30.69619 10.37262 5.202166 NA 0.9029184 NA 0.05864792 NA 0.07729397 50.48362 48.12454 50.73859 0.1257967 0.1633082 0.1257967 0.4457282 0.4624036 0.4457282 0.6923077 0.7362637 0.6593407
OG0005586 0.2863546 4.481045 17.70755 9.961376 1.504435 10.75826 NA 0.9993414 NA 0.06900211 NA 0.9993414 43.81078 41.63814 42.80233 0.2923191 0.3106909 0.2923191 0.4623074 0.4829863 0.4623074 0.8267717 0.8661417 0.8503937
