OG ENC_BAT ENC_BRO ENC_BGM SCUO_BAT SCUO_BRO SCUO_BGM MILC_BAT MILC_BRO MILC_BGM BAT_4FDS BRO_4FDS BGM_4FDS
OG0007799 42.9643 39.0936 41.88214 0.2548024 0.3043348 0.2548024 0.4831398 0.4898281 0.4831398 0.7744444 0.8244444 0.7811111
OG0007800 36.70311 36.11366 36.81163 0.3951967 0.4159062 0.3951967 0.4499175 0.4551332 0.4499175 0.868932 0.8762136 0.868932
OG0007801 37.24047 39.63875 46.19179 0.2152699 0.280389 0.2152699 0.5036133 0.4801335 0.5036133 0.8190045 0.800905 0.7375566
OG0007802 50.84924 48.2448 50.19646 0.1304194 0.1446947 0.1304194 0.4532713 0.4659093 0.4532713 0.674772 0.7446809 0.6960486
OG0007803 40.78025 42.79956 46.94735 0.2222742 0.3355361 0.2222742 0.4577995 0.4608424 0.4577995 0.7826087 0.7934783 0.8206522
OG0007804 34.82157 32.9637 33.64667 0.4702671 0.6290288 0.4702671 0.3507466 0.3097844 0.3507466 0.9565217 0.9710145 0.9565217
OG0007805 28.60785 27.94059 28.72305 0.7281699 0.7755103 0.7281699 0.3096423 0.3007642 0.3096423 0.9275362 0.9855072 0.9565217
OG0007806 50.70401 50.45979 50.65401 0.187022 0.1924586 0.187022 0.4272916 0.4267419 0.4272916 0.7086957 0.7217391 0.7130435
OG0007807 56.24167 52.13409 53.24892 0.0724565 0.08958818 0.0724565 0.4632578 0.4677803 0.4632578 0.5166667 0.5571429 0.5261905
OG0007808 44.16167 51.88179 45.05825 0.2410455 0.1700556 0.2410455 0.3390976 0.3919957 0.3390976 0.8125 0.78125 0.7916667
OG0007809 45.83402 52.80628 43.93993 0.204686 0.2271385 0.204686 0.4580362 0.4183765 0.4580362 0.6153846 0.4615385 0.5384615
OG0007810 51.735 46.83319 46.24246 0.282249 0.2645519 0.282249 0.4023811 0.3895867 0.4023811 0.255814 0.248062 0.2635659
OG0007811 58.79837 59.26021 59.82037 0.04528067 0.04873272 0.04528067 0.4388757 0.4404058 0.4388757 0.4705882 0.4771242 0.4901961
OG0007812 58.5684 56.0601 61 0.0888695 0.12625 0.0888695 0.3531256 0.3670779 0.3531256 0.6447368 0.6578947 0.6184211
OG0007813 55.28222 58.6673 54.59249 0.1473384 0.100568 0.1473384 0.3698768 0.3800234 0.3698768 0.56 0.56 0.56
OG0007814 29.65949 32.45124 32.1361 0.5213144 0.4819365 0.5213144 0.4526952 0.4579728 0.4526952 0.9669421 0.9586777 0.9752066
OG0007815 56.02318 53.01612 55.92469 0.0575213 0.07279621 0.0575213 0.4660046 0.4719829 0.4660046 0.5965583 0.6386233 0.6042065
OG0007816 34.56399 31.81939 31.76039 0.5177863 0.4945065 0.5177863 0.4416311 0.4396485 0.4416311 0.9223744 0.9452055 0.9497717
OG0007817 35.88025 35.11875 35.56282 0.4863783 0.4604254 0.4863783 0.4203585 0.4354106 0.4203585 0.8911917 0.9067358 0.9015544
OG0007818 43.30153 39.37314 44.62984 0.2756279 0.3438046 0.2756279 0.4437095 0.4413363 0.4437095 0.825 0.8416667 0.8166667
OG0007819 47.1911 33.3643 42.70938 0.3528093 0.4517526 0.3528093 0.5113308 0.4790276 0.5113308 0.9090909 0.9090909 0.8181818
OG0007820 51.0739 42.58679 58.9069 0.2935283 0.2685192 0.2935283 0.3673973 0.5490334 0.3673973 0.5 0.5 0.6666667
OG0007821 36.52099 34.15907 35.83403 0.3354002 0.3980269 0.3354002 0.4920879 0.4924696 0.4920879 0.8963731 0.9183938 0.9054404
OG0007822 40.70479 43.7752 45.04327 0.2148841 0.2509457 0.2148841 0.4550483 0.4617603 0.4550483 0.8408304 0.8685121 0.8442907
OG0007823 57.17287 55.94523 55.47102 0.07157485 0.06415382 0.07157485 0.466835 0.4623483 0.466835 0.5297297 0.5216216 0.5135135
OG0007824 44.63265 46.92816 48.84742 0.2049816 0.2041715 0.2049816 0.3585454 0.3967174 0.3585454 0.7419355 0.7634409 0.7634409
OG0007825 59.06193 58.92621 59.24561 0.02775879 0.03079875 0.02775879 0.4582715 0.4582061 0.4582715 0.4864865 0.4864865 0.4837838
OG0007826 60.84086 61 61 0.06891363 0.04025857 0.06891363 0.3915465 0.4106656 0.3915465 0.4714286 0.4571429 0.4428571
OG0007827 39.34899 39.1799 38.24952 0.2987624 0.29962 0.2987624 0.3943488 0.3975451 0.3943488 0.85 0.85 0.8555556
OG0007828 58.56791 58.08558 59.55809 0.03844989 0.03988974 0.03844989 0.4915892 0.4787471 0.4915892 0.4328358 0.4626866 0.4477612
OG0007829 45.78991 43.65356 52.83651 0.2152567 0.3397692 0.2152567 0.2628896 0.2754946 0.2628896 0.8541667 0.875 0.7916667
OG0007830 45.49258 42.04729 45.27967 0.290905 0.3699761 0.290905 0.348557 0.4351856 0.348557 0.7878788 0.8484848 0.7878788
OG0007831 59.12281 58.49696 59.15545 0.06797317 0.06758422 0.06797317 0.4109512 0.4210754 0.4109512 0.4390244 0.4390244 0.4207317
OG0007832 33.23217 31.0604 33.0525 0.5906007 0.601996 0.5906007 0.3563338 0.35693 0.3563338 0.9591837 0.9727891 0.9659864
OG0007833 47.70953 50.56954 39.7459 0.2829595 0.2151827 0.2829595 0.4198256 0.3626597 0.4198256 0.173913 0.1521739 0.1521739
OG0007834 41.86761 39.92311 39.97343 0.3449136 0.3593223 0.3449136 0.3816222 0.3874761 0.3816222 0.8159509 0.8404908 0.8282209
OG0007835 54.00783 51.34506 51.83009 0.1117111 0.116117 0.1117111 0.4120503 0.4222931 0.4120503 0.6145833 0.6614583 0.6354167
OG0007836 44.11831 44.55636 45.28979 0.3075764 0.3226864 0.3075764 0.3625196 0.3709001 0.3625196 0.7923077 0.7615385 0.7923077
OG0007837 50.60402 56.51043 55.35432 0.2329461 0.2341519 0.2329461 0.1804893 0.1940049 0.1804893 0.372093 0.4651163 0.4186047
OG0007839 58.98697 61 58.40815 0.08617472 0.07704347 0.08617472 0.3434586 0.3460577 0.3434586 0.66 0.63 0.64
OG0007840 47.51127 46.46822 44.62516 0.1591798 0.1456155 0.1591798 0.4664056 0.4605871 0.4664056 0.7240506 0.7822785 0.7367089
OG0007841 41.91347 39.1403 43.03416 0.3108087 0.3338642 0.3108087 0.3849577 0.3903724 0.3849577 0.8645161 0.8774194 0.8580645
OG0007842 38.31309 36.65759 36.64069 0.433713 0.4347329 0.433713 0.3475003 0.3421563 0.3475003 0.8290598 0.8888889 0.8803419
OG0007843 56.80035 56.13715 54.55909 0.1116607 0.1034277 0.1116607 0.4271903 0.4115933 0.4271903 0.5901639 0.6065574 0.5846995
OG0007845 58.71145 59.28903 58.6338 0.03230954 0.02708426 0.03230954 0.4620506 0.4631402 0.4620506 0.4379562 0.4501217 0.43309
OG0007846 31.80459 28.77769 28.29296 0.6263929 0.5841421 0.6263929 0.359905 0.3920477 0.359905 1 0.9620253 0.9746835
OG0007847 52.12349 52.88233 49.88351 0.3414804 0.3206062 0.3414804 0.1691565 0.1505483 0.1691565 0.7906977 0.7906977 0.7209302
OG0007848 38.71188 41.13615 38.6369 0.3315193 0.280775 0.3315193 0.4467743 0.4566166 0.4467743 0.8107256 0.8170347 0.8044164
OG0007849 51.99544 47.32113 50.70815 0.139552 0.2121972 0.139552 0.4270065 0.4476577 0.4270065 0.7394958 0.7983193 0.7647059
OG0007850 57.36165 57.50653 57.44647 0.1147744 0.1205356 0.1147744 0.4298221 0.4325689 0.4298221 0.6084906 0.6132075 0.5990566
OG0007851 32.47899 42.48544 44.67811 0.3334135 0.3290578 0.3334135 0.3731821 0.4025201 0.3731821 0.8857143 0.8571429 0.8571429
OG0007852 47.00869 42.10885 45.80282 0.2008483 0.2367215 0.2008483 0.3179349 0.3464218 0.3179349 0.6231884 0.6666667 0.6376812
OG0007853 40.59625 37.98829 40.34641 0.3079925 0.4190237 0.3079925 0.4631182 0.4688995 0.4631182 0.8859649 0.9035088 0.877193
OG0007854 58.63979 58.72949 57.53311 0.07300733 0.07226014 0.07300733 0.3939192 0.3965229 0.3939192 0.4326241 0.4539007 0.4255319
OG0007855 39.16479 38.49219 34.78998 0.4329061 0.3487512 0.4329061 0.462332 0.4450271 0.462332 0.8781362 0.8709677 0.8709677
OG0007856 26.4471 28.30842 30.67617 0.555068 0.6725989 0.555068 0.4819672 0.4816439 0.4819672 0.984375 0.9726562 0.9921875
OG0007857 55.55324 38.32853 44.22627 0.2748548 0.4048317 0.2748548 0.4114666 0.4480467 0.4114666 0.6607143 0.7142857 0.6964286
OG0007858 37.15062 33.29088 37.71025 0.336638 0.4423024 0.336638 0.4245155 0.4721366 0.4245155 0.8482143 0.9151786 0.8526786
OG0007859 46.10751 43.43358 49.24684 0.1378768 0.228666 0.1378768 0.478199 0.4773763 0.478199 0.7736264 0.8175824 0.7582418
OG0007861 52.75278 38.4374 45.69015 0.2275917 0.3632749 0.2275917 0.4266644 0.4916848 0.4266644 0.8062016 0.8992248 0.7984496
OG0007862 57.43341 56.46377 57.69339 0.05064088 0.05634885 0.05064088 0.4453965 0.4504191 0.4453965 0.5490196 0.5882353 0.5411765
OG0007863 44.73083 42.72447 44.40179 0.2474549 0.2174512 0.2474549 0.4552139 0.468004 0.4552139 0.7868852 0.8032787 0.7868852
OG0007864 35.58911 34.57205 35.31283 0.3766428 0.4202694 0.3766428 0.4488249 0.4457207 0.4488249 0.8888889 0.9064327 0.8888889
OG0007865 35.3549 36.81156 31.8761 0.6548211 0.4705014 0.6548211 0.3717646 0.3681157 0.3717646 0.9333333 0.96 0.9333333
OG0007866 30.84132 30.18321 29.96093 0.5247829 0.4964463 0.5247829 0.4094016 0.4079737 0.4094016 0.9333333 0.9411765 0.945098
OG0007867 57.20545 56.95079 56.16614 0.07117485 0.06686805 0.07117485 0.428144 0.4270446 0.428144 0.3700787 0.3582677 0.3582677
OG0007868 30.07469 29.46229 27.05448 0.62421 0.5720037 0.62421 0.2783386 0.2582216 0.2783386 0.9620253 0.8987342 0.9493671
OG0007869 47.39721 48.62057 52.66395 0.12556 0.17739 0.12556 0.3995263 0.3966142 0.3995263 0.7446809 0.787234 0.7446809
OG0007870 40.7471 37.11497 39.00771 0.2964992 0.3308994 0.2964992 0.4521098 0.4586699 0.4521098 0.8773585 0.9103774 0.8773585
OG0007871 58.64372 59.71645 51.11078 0.2173182 0.06434901 0.2173182 0.4412952 0.3862863 0.4412952 0.6119403 0.6268657 0.6119403
OG0007872 42.93877 38.94905 41.23972 0.2786179 0.3350021 0.2786179 0.4439375 0.4489942 0.4439375 0.8178295 0.8217054 0.8139535
OG0007873 52.77908 53.0143 53.50457 0.07096096 0.07430832 0.07096096 0.4593889 0.4628662 0.4593889 0.3251534 0.3435583 0.3343558
OG0007874 52.40503 47.16392 52.2995 0.1069369 0.1480927 0.1069369 0.4377984 0.4561747 0.4377984 0.6234177 0.693038 0.6297468
OG0007875 30.0079 28.86754 35.80728 0.6056744 0.6430617 0.6056744 0.5337967 0.4985027 0.5337967 0.9666667 0.9666667 0.9666667
OG0007876 46.48217 47.03037 45.93161 0.1981446 0.2393548 0.1981446 0.4685587 0.4793489 0.4685587 0.6516854 0.6966292 0.6629213
OG0007877 36.40969 35.49553 30.79976 0.5369074 0.4178903 0.5369074 0.4735803 0.4782849 0.4735803 1 1 1
OG0007878 46.66781 48.97051 50.2472 0.1488596 0.1624013 0.1488596 0.46554 0.46735 0.46554 0.7666667 0.802381 0.7785714
OG0007879 56.42286 61 55.61501 0.09932985 0.1415238 0.09932985 0.4569296 0.5497059 0.4569296 0.4509804 0.4901961 0.5098039
OG0007880 51.65887 48.23249 50.56365 0.1714031 0.1973168 0.1714031 0.3857129 0.4003981 0.3857129 0.7702703 0.7905405 0.7635135
OG0007881 49.94195 49.25467 50.06936 0.1233407 0.1247109 0.1233407 0.4445208 0.4522899 0.4445208 0.2648402 0.260274 0.2557078
OG0007882 43.68117 48.52271 38.8201 0.3995459 0.2490628 0.3995459 0.4390908 0.4509483 0.4390908 0.6 0.4 0.6
OG0007884 42.19243 39.13956 44.55966 0.391932 0.4016979 0.391932 0.3527867 0.4023617 0.3527867 0.7529412 0.8 0.7882353
OG0007885 38.90836 37.67933 37.7219 0.3091617 0.3053259 0.3091617 0.4927705 0.4881451 0.4927705 0.8652215 0.8774741 0.8784166
OG0007886 52.43819 51.33173 56.39637 0.04105761 0.1185847 0.04105761 0.4833466 0.4619615 0.4833466 0.6618357 0.6376812 0.647343
OG0007887 58.84328 57.99058 58.76474 0.0906494 0.1010484 0.0906494 0.3574577 0.3636444 0.3574577 0.3591549 0.3943662 0.3661972
OG0007888 58.13558 55.00425 56.93769 0.1096081 0.1198641 0.1096081 0.417333 0.4216822 0.417333 0.6261682 0.6635514 0.6495327
OG0007889 51.08582 44.46002 36.47623 0.4426577 0.201649 0.4426577 0.5237541 0.4803186 0.5237541 0.7981651 0.8990826 0.8807339
OG0007890 38.84753 34.9322 39.07765 0.3592653 0.5520991 0.3592653 0.4363245 0.4959869 0.4363245 0.7922078 0.7987013 0.8116883
OG0007891 37.25833 37.04359 47.10675 0.2637334 0.4746443 0.2637334 0.3324933 0.2935256 0.3324933 0.8888889 0.8888889 0.8888889
OG0007892 36.55393 33.24284 34.76585 0.4034454 0.4207066 0.4034454 0.4629194 0.4616127 0.4629194 0.8701923 0.8894231 0.8990385
OG0007893 42.2473 39.61065 42.40281 0.3424002 0.3892576 0.3424002 0.4140414 0.3985632 0.4140414 0.75 0.7837838 0.7702703
OG0007894 51.34101 46.34527 53.20152 0.2329543 0.2640783 0.2329543 0.2644366 0.3055757 0.2644366 0.7260274 0.8082192 0.7260274
OG0007895 55.51437 52.74842 54.41009 0.2988824 0.3099339 0.2988824 0.318622 0.3224952 0.318622 0.7065217 0.7282609 0.6956522
OG0007896 49.00306 46.01725 40.22225 0.3876314 0.3165399 0.3876314 0.3188183 0.3546028 0.3188183 0.7346939 0.7346939 0.7346939
OG0007897 31.33336 33.09369 30.4319 0.5093176 0.4753735 0.5093176 0.4890773 0.4689626 0.4890773 0.9440299 0.9402985 0.9514925
OG0007898 47.39445 44.7926 51.11561 0.2277586 0.197091 0.2277586 0.3528067 0.3590265 0.3528067 0.8181818 0.8181818 0.7818182
OG0007899 41.4243 45.3472 42.38125 0.4233302 0.3175295 0.4233302 0.2980379 0.3292041 0.2980379 0.7564103 0.7307692 0.7179487
OG0007900 58.73098 58.82304 58.76569 0.06095919 0.06496654 0.06095919 0.4303832 0.4194213 0.4303832 0.4692737 0.4692737 0.4636872
OG0007901 48.69836 47.51269 45.95719 0.2198455 0.1847728 0.2198455 0.471454 0.4778065 0.471454 0.73 0.73 0.7
OG0007902 54.32481 50.84158 54.54514 0.1561608 0.2209699 0.1561608 0.3989524 0.4190084 0.3989524 0.7291667 0.75 0.7291667
OG0007903 38.8207 38.19993 46.06378 0.2065162 0.355725 0.2065162 0.47162 0.4776697 0.47162 0.8791209 0.9230769 0.8571429
OG0007904 29.3765 29.65186 28.38436 0.6449361 0.5740956 0.6449361 0.3844639 0.4018896 0.3844639 0.9489051 0.9781022 0.9708029
OG0007905 57.23054 53.77057 57.15714 0.06004155 0.09154974 0.06004155 0.4579436 0.4545808 0.4579436 0.5728155 0.6019417 0.5825243
OG0007906 43.12378 35.18635 41.24089 0.2686133 0.4191171 0.2686133 0.4077764 0.5076361 0.4077764 0.9159664 0.9243697 0.9159664
OG0007907 42.28159 42.37006 40.40591 0.2393108 0.2393194 0.2393108 0.4586341 0.4594159 0.4586341 0.7366071 0.7678571 0.7455357
OG0007908 51.93571 49.7754 51.52027 0.1007841 0.1553762 0.1007841 0.4396412 0.4503687 0.4396412 0.2359551 0.258427 0.2247191
OG0007909 31.03877 31.39766 32.74301 0.4497664 0.5097116 0.4497664 0.4654642 0.4734956 0.4654642 0.9548611 0.9236111 0.9548611
OG0007910 33.23757 33.41474 32.50071 0.4733846 0.4288405 0.4733846 0.3955425 0.3987081 0.3955425 0.9005848 0.8888889 0.9064327
OG0007911 43.57383 38.04303 42.81945 0.286035 0.342429 0.286035 0.4554889 0.4738995 0.4554889 0.8229167 0.84375 0.8298611
OG0007912 36.48689 44.16133 36.28429 0.3885918 0.350679 0.3885918 0.430305 0.4401166 0.430305 0.7763158 0.8026316 0.7631579
OG0007914 37.10947 33.47381 36.94845 0.3718415 0.4484754 0.3718415 0.4278691 0.4579475 0.4278691 0.888 0.928 0.908
OG0007917 52.94648 54.43613 51.88487 0.2193335 0.1920779 0.2193335 0.34826 0.3570484 0.34826 0.635514 0.6635514 0.6542056
OG0007918 45.63001 40.23892 40.0388 0.3805383 0.4066078 0.3805383 0.4364349 0.4459119 0.4364349 0.7966102 0.819209 0.8079096
OG0007919 58.95143 55.50019 58.68805 0.08654801 0.238314 0.08654801 0.3906709 0.4674608 0.3906709 0.7368421 0.7368421 0.7368421
OG0007920 50.97598 60.63916 53.06631 0.2263837 0.262674 0.2263837 0.2575503 0.2888757 0.2575503 0.7142857 0.7460317 0.7142857
OG0007921 46.25162 47.02608 45.97099 0.2197464 0.2135748 0.2197464 0.4331602 0.4370694 0.4331602 0.7070312 0.7265625 0.7226562
OG0007922 61 59.94725 56.55962 0.09231449 0.1457983 0.09231449 0.4066109 0.3270388 0.4066109 0.4565217 0.4565217 0.4565217
OG0007923 58.6572 54.87201 54.34132 0.2174544 0.1898882 0.2174544 0.3435448 0.4283857 0.3435448 0.3809524 0.2857143 0.3809524
OG0007924 53.13289 54.41015 59.16024 0.1348309 0.1384079 0.1348309 0.3306337 0.343762 0.3306337 0.712766 0.7021277 0.7340426
OG0007925 36.12683 32.31279 40.2896 0.2593458 0.3902008 0.2593458 0.4511491 0.462778 0.4511491 0.8241758 0.8461538 0.8351648
OG0007926 55.39891 54.26366 55.22088 0.06062446 0.0791251 0.06062446 0.455326 0.4535921 0.455326 0.6544944 0.6629213 0.6460674
OG0007927 27.41406 34.99375 27.74556 0.6556541 0.4598888 0.6556541 0.4646099 0.4934168 0.4646099 0.9878049 0.847561 0.9939024
OG0007928 41.30305 40.98567 41.92925 0.2326556 0.2480669 0.2326556 0.4684256 0.4713931 0.4684256 0.8484288 0.8650647 0.844732
OG0007929 42.49487 40.83628 38.89315 0.4288587 0.5514803 0.4288587 0.3600463 0.3372605 0.3600463 0.5714286 0.6666667 0.5714286
OG0007930 34.58969 32.64135 32.61558 0.5652614 0.6169766 0.5652614 0.3756908 0.3970897 0.3756908 0.8956522 0.9304348 0.8956522
OG0007931 29.72141 28.01043 36.06247 0.3763542 0.5612661 0.3763542 0.491827 0.4979437 0.491827 0.9527273 0.9636364 0.9563636
OG0007932 48.24036 50.26726 48.92062 0.1942921 0.1214549 0.1942921 0.4320141 0.4452986 0.4320141 0.7555556 0.7407407 0.7259259
OG0007933 58.53638 53.38526 51.07739 0.1309465 0.1174968 0.1309465 0.4248166 0.4245645 0.4248166 0.4130435 0.4347826 0.4565217
OG0007934 47.08722 52.38902 51.02098 0.186131 0.1746238 0.186131 0.362546 0.3657622 0.362546 0.7058824 0.697479 0.7226891
OG0007935 58.42199 57.87425 56.89399 0.04142407 0.04018989 0.04142407 0.4725893 0.4717673 0.4725893 0.4707646 0.4737631 0.4707646
OG0007936 29.65693 33.82591 34.11002 0.4900233 0.5007356 0.4900233 0.4047256 0.4092068 0.4047256 0.94 0.98 0.9533333
OG0007937 54.99921 55.78565 54.95359 0.05112049 0.04460721 0.05112049 0.4716786 0.4710991 0.4716786 0.4241245 0.4338521 0.4338521
OG0007938 33.14367 28.77973 28.19049 0.6371869 0.5813234 0.6371869 0.4434079 0.4438136 0.4434079 0.9691358 0.9691358 0.9814815
OG0007939 38.35683 36.56679 38.01792 0.3315244 0.368636 0.3315244 0.4612194 0.4656532 0.4612194 0.8474576 0.875 0.845339
OG0007940 30.44564 29.43825 61 0.2381848 0.5506894 0.2381848 1.618996 0.4942762 1.618996 0.9285714 0.9285714 0.4642857
OG0007941 46.4858 46.05373 31.9004 0.5456534 0.1861245 0.5456534 0.6191758 0.4471595 0.6191758 0.9082126 0.9275362 0.9178744
OG0007942 60.50679 51.71258 53.91868 0.09453435 0.08866983 0.09453435 0.4485806 0.4763222 0.4485806 0.325 0.325 0.325
OG0007943 55.07632 55.52621 55.94981 0.0747165 0.07803377 0.0747165 0.4283247 0.4300956 0.4283247 0.4962121 0.4848485 0.4962121
OG0007944 58.82865 55.04022 55.81461 0.1209678 0.1660872 0.1209678 0.3803501 0.3880297 0.3803501 0.2978723 0.3191489 0.2978723
OG0007945 42.57308 37.30876 40.8052 0.3261862 0.383661 0.3261862 0.4320868 0.4493824 0.4320868 0.8725869 0.9189189 0.8841699
OG0007946 52.94645 53.01443 55.71363 0.1227685 0.139169 0.1227685 0.4384564 0.4565093 0.4384564 0.5 0.75 0.5
OG0007947 58.4102 47.38428 58.80577 0.06131432 0.1953772 0.06131432 0.4247476 0.4865207 0.4247476 0.6666667 0.7333333 0.7133333
OG0007948 47.78918 47.90602 43.78404 0.239206 0.1804404 0.239206 0.4354776 0.4216345 0.4354776 0.7325581 0.7325581 0.7383721
OG0007949 52.68043 52.80595 53.52828 0.1985721 0.1168903 0.1985721 0.4281195 0.4370327 0.4281195 0.375 0.375 0.375
OG0007950 52.64046 51.5847 51.13208 0.1436106 0.1344527 0.1436106 0.4411948 0.4485027 0.4411948 0.6487805 0.6 0.6634146
OG0007951 38.64762 38.06615 37.28626 0.398285 0.3733116 0.398285 0.4266886 0.4269762 0.4266886 0.8389262 0.8322148 0.8389262
OG0007952 42.97959 38.75871 42.22159 0.1890137 0.2484475 0.1890137 0.473612 0.4859779 0.473612 0.7798561 0.8201439 0.7856115
OG0007953 46.19658 45.3758 47.23397 0.1635095 0.1835036 0.1635095 0.4797561 0.48422 0.4797561 0.7876543 0.7975309 0.7765432
OG0007954 44.91616 43.51561 44.89238 0.2033425 0.2195395 0.2033425 0.4649713 0.4728894 0.4649713 0.7845304 0.8121547 0.7790055
OG0007955 29.92436 28.69217 30.46214 0.5062422 0.6180738 0.5062422 0.3868205 0.4045739 0.3868205 0.9852941 0.9779412 0.9779412
OG0007956 48.47562 49.45975 51.15253 0.194539 0.1825686 0.194539 0.2322083 0.2529437 0.2322083 0.4897959 0.4693878 0.5102041
OG0007957 31.40142 32.58509 30.73512 0.5084665 0.4837156 0.5084665 0.4266197 0.4410184 0.4266197 0.9313305 0.9141631 0.9270386
OG0007958 50.4635 51.19255 58.03484 0.3153795 0.1986558 0.3153795 0.3246044 0.4069308 0.3246044 0.6666667 0.7142857 0.6666667
OG0007959 42.20462 41.14031 41.728 0.2635953 0.2644925 0.2635953 0.4250648 0.4274983 0.4250648 0.8467742 0.8508065 0.8508065
OG0007960 47.78279 35.47526 34.42467 0.4135228 0.4930738 0.4135228 0.4178559 0.4809258 0.4178559 0.8504673 0.9065421 0.8691589
OG0007961 48.24798 61 53.71982 0.08686649 0.2421014 0.08686649 0.4379509 0.3634289 0.4379509 0.6190476 0.6428571 0.6190476
OG0007962 49.98293 50.71032 54.18744 0.1082806 0.1387457 0.1082806 0.4088702 0.3965218 0.4088702 0.6711409 0.6510067 0.6442953
OG0007963 40.36168 39.01242 39.33044 0.2748881 0.2849665 0.2748881 0.4609212 0.4670813 0.4609212 0.8552972 0.870801 0.8682171
OG0007964 57.48098 58.09088 56.91 0.02891579 0.02515313 0.02891579 0.4739002 0.47359 0.4739002 0.5114401 0.5195155 0.5168237
OG0007965 42.85704 40.94184 35.39074 0.555749 0.4420333 0.555749 0.281929 0.4110409 0.281929 0.8809524 0.8809524 0.8809524
OG0007966 54.00708 59.39085 49.52184 0.2065092 0.09780288 0.2065092 0.47165 0.4341722 0.47165 0.5977011 0.6091954 0.6206897
OG0007967 48.60353 46.48656 48.62784 0.1465644 0.1726328 0.1465644 0.4835349 0.4886723 0.4835349 0.7097592 0.7376426 0.7034221
OG0007968 60.62189 60.10016 61 0.07276306 0.04944027 0.07276306 0.3772734 0.4175198 0.3772734 0.6153846 0.6461538 0.6153846
OG0007969 50.63777 48.60699 49.39289 0.1245487 0.127986 0.1245487 0.4490872 0.45212 0.4490872 0.6732673 0.7029703 0.679868
OG0007970 29.75645 29.94723 30.5492 0.5394723 0.5590164 0.5394723 0.4413459 0.4503608 0.4413459 0.9563319 0.9694323 0.9606987
OG0007971 27.86056 30.13433 29.14534 0.6491203 0.6361259 0.6491203 0.4130318 0.4238262 0.4130318 0.9797297 0.9391892 0.9594595
OG0007972 55.43047 55.20536 55.41869 0.06498331 0.06462387 0.06498331 0.459601 0.4589753 0.459601 0.6475196 0.6579634 0.6318538
OG0007973 58.5398 57.99162 58.55019 0.03233391 0.09482548 0.03233391 0.4675686 0.4831768 0.4675686 0.6115702 0.5867769 0.6033058
OG0007974 44.28577 32.76884 39.65667 0.4306555 0.5428123 0.4306555 0.3932591 0.4756826 0.3932591 0.8125 0.9166667 0.8333333
OG0007975 59.82585 54.72984 46.06084 0.2564913 0.1156243 0.2564913 0.6202641 0.49708 0.6202641 0.375 0.3333333 0.4583333
OG0007976 60.81849 61 56.39198 0.1100383 0.08222059 0.1100383 0.3575013 0.3662747 0.3575013 0.5614035 0.5438596 0.5350877
OG0007977 53.64857 30.36096 33.86492 0.4337852 0.7001782 0.4337852 0.483679 0.4343575 0.483679 0.5555556 1 1
OG0007978 49.67001 61 48.66467 0.1820023 0.2973052 0.1820023 0.4016033 0.4562226 0.4016033 0.627907 0.627907 0.627907
