OG BAT_W-S BAT_S-W BAT_W-W BAT_S-S BRO_W-S BRO_S-W  BRO_W-W BRO_S-S BGM_W-S BGM_S-W BGM_W-W BGM_S-S BGC_BAT BGC_BAT_pval BGC_BRO BGC_BRO_pval BGC_BGM BGC_BGM_pval ENC_BAT ENC_BRO ENC_BGM SCUO_BAT SCUO_BRO SCUO_BGM MILC_BAT MILC_BRO MILC_BGM BAT_4FDS BRO_4FDS BGM_4FDS
OG0006276 7.147682 13.06207 4.038869 2.191527 55.53014 63.16724 32.79972 18.06876 63.89663 87.67426 47.73597 25.46757 NA 0.9990792 NA 0.9990778 NA 0.9990785 50.76031 51.6882 59.10731 0.1452366 0.1212957 0.07143964 0.5403015 0.5089017 0.4536838 0.78 0.88 0.84
OG0006277 32.13263 22.87079 18.83951 16.07505 1.697882 4.141933 6.096398 2.122565 1.463532 2.688408 3.275016 1.923039 NA 0.05585747 NA 0.999698 NA 0.999698 35.63544 53.84163 53.23622 0.4817486 0.163886 0.164051 0.6255323 0.3879024 0.3951679 0.9032258 0.9677419 0.9354839
OG0006278 1.287301 8.475762 1.378269 0.02439883 17.70351 10.02238 6.870663 2.983419 3.296978 5.570707 1.165856 0.02120171 NA 0.9999646 NA 0.09184514 NA 0.9999889 35.00318 33.32166 35.8737 0.4272601 0.4744312 0.4214879 0.4395275 0.4657134 0.4355595 0.8333333 0.877193 0.8596491
OG0006279 2.686084 8.447714 3.46798 1.352726 22.33855 15.1029 15.27273 2.054513 1.383082 12.72316 4.033592 0.4509485 NA 1 NA 0.07575541 NA 1 39.62604 38.35282 39.77877 0.364441 0.4661384 0.3780938 0.5196063 0.5876092 0.5308067 0.8787879 0.8838384 0.8585859
OG0006281 0.0350679 2.051348 0.01338117 0.003749305 3.141926 3.064525 0.04008408 0.0110497 0.02259329 1.024544 0.006708643 0.001880783 NA 0.9999651 NA 0.9057555 NA 0.9999651 51.89216 50.90752 52.07079 0.2065939 0.2193246 0.2027656 0.3084196 0.3339178 0.3051017 0.5957447 0.606383 0.5851064
OG0006282 0.1124827 1.246591 0.001923853 0.004117666 4.084439 6.091963 0.01263295 0.01488384 5.32027 5.286115 1.052313 9.078956 NA 0.903017 NA 0.903017 NA 0.8859984 55.80881 59.06599 58.40932 0.09362724 0.08446399 0.08282784 0.372653 0.3794301 0.366296 0.4673913 0.4565217 0.4673913
OG0006283 5.317471 11.63703 1.021144 0.5896981 20.50135 18.8405 2.112542 1.244127 12.9843 34.75171 4.206749 5.037516 NA 0.9999836 NA 0.9999835 NA 0.9999835 58.47278 58.30252 60.01075 0.0250597 0.02836502 0.02628979 0.4801315 0.4841441 0.472223 0.5091864 0.5144357 0.496063
OG0006285 2.109225 2.458122 1.065163 1.119857 36.34138 56.82557 13.86271 20.50847 3.006667 4.35645 0.09274243 1.137314 NA 0.9998609 NA 0.9998608 NA 0.9998608 56.55345 48.59321 56.0277 0.1418331 0.2023778 0.1291793 0.3699071 0.48436 0.3714665 0.4705882 0.4411765 0.5
OG0006286 10.36791 6.02325 1.528572 0.03503636 34.58451 18.23135 17.9581 3.395962 4.657924 13.3546 4.264965 1.050756 NA 0.1289479 NA 0.004525764 NA 0.9996514 34.47409 33.58606 34.70966 0.3953537 0.4373034 0.382488 0.5051416 0.5302265 0.4841879 0.9177489 0.9437229 0.9047619
OG0006287 21.41121 34.74778 3.897161 9.738611 29.07908 18.22626 5.260926 6.809519 80.78916 90.72652 22.92853 25.2724 NA 0.9992993 NA 0.007117835 NA 0.9992993 61 40.8211 61 0.04473111 0.4200224 0.2053843 0.4291939 0.7855365 0.4558678 0.7777778 0.75 0.6388889
OG0006288 0.09245341 5.782578 0.009201468 0.04670051 39.52919 40.3281 23.13924 12.8948 1.700473 7.166824 0.4853298 0.0009780905 NA 0.9998794 NA 0.7992163 NA 0.9998794 42.94392 42.40811 42.09913 0.232818 0.2538555 0.2440438 0.4646501 0.4784707 0.4679839 0.7589577 0.7915309 0.7687296
OG0006289 0.09386984 0.06026847 0.007763326 0.006900037 53.59042 22.99133 11.60778 3.557985 9.400724 17.11798 4.1559 1.143765 NA 0.5511087 1.376025 6.53237e-06 NA 0.9994321 58.03525 55.97456 55.68706 0.05817576 0.05876103 0.09025914 0.4487289 0.471496 0.4501859 0.6551724 0.6896552 0.637931
OG0006290 0.09386984 0.06026847 0.007763326 0.006900037 53.59042 22.99133 11.60778 3.557985 9.400724 17.11798 4.1559 1.143765 NA 0.5511087 1.376025 6.53237e-06 NA 0.9994321 58.03525 55.97456 55.68706 0.05817576 0.05876103 0.09025914 0.4487289 0.471496 0.4501859 0.6551724 0.6896552 0.637931
OG0006291 16.33695 27.89643 4.794966 6.139045 122.4309 71.52539 24.38665 25.08916 29.14648 27.68168 3.408707 7.328695 NA 0.9994577 0.6273519 6.433696e-05 NA 0.8061236 55.84615 57.46781 56.83026 0.0400335 0.03136233 0.03521783 0.4830695 0.4877522 0.487527 0.6067416 0.6292135 0.6235955
OG0006292 7.485546 23.83933 17.60966 1.376193 65.03326 45.59042 66.46037 10.5639 11.26376 21.06327 20.69663 2.227355 NA 0.9992313 NA 0.01047278 NA 0.9992313 31.19035 32.41954 32.5322 0.4768587 0.4540715 0.4549947 0.4876227 0.4924323 0.4904933 0.9076923 0.9446154 0.9169231
OG0006293 2.450484 4.52143 2.49697 0.5613101 6.951326 4.892328 6.524878 0.2913615 3.345014 4.704289 0.9564209 0.5323376 NA 1 NA 0.1858786 NA 1 34.56454 30.23388 34.0462 0.3789764 0.5615593 0.4049337 0.4623425 0.471639 0.4489598 0.8583333 0.8833333 0.8416667
OG0006294 40.27239 42.76591 24.82688 10.49159 51.55874 49.01418 30.89908 14.91184 8.099737 2.746932 1.980604 0.5314854 NA 0.9999846 NA 0.8634405 NA 0.003715615 50.5066 55.08791 39.67817 0.2873941 0.2072762 0.5333874 0.4354384 0.4759229 0.5438038 0.8793103 0.8965517 0.8965517
OG0006295 1.408767 3.661623 0.6075053 0.1563868 7.135888 1.97511 4.755847 1.298682 0.6113731 3.524764 1.639823 0.06987202 NA 0.9999929 NA 0.0473386 NA 0.999993 56.03875 41.09982 41.46348 0.1468141 0.2611636 0.2684369 0.4797617 0.4874996 0.4674576 0.5340909 0.5681818 0.5340909
OG0006296 32.12073 56.68839 24.49903 5.140576 54.21255 39.66604 34.20897 3.966702 33.65537 29.62805 17.29113 2.393134 NA 0.9997768 1.378984 2.497074e-05 NA 0.02323149 38.11739 31.21798 35.47847 0.34583 0.5680834 0.3903528 0.4925122 0.6786708 0.5448232 0.9090909 0.9454545 0.9272727
OG0006297 3.768763 2.625456 0.1733435 0.004821824 7.865557 4.122503 1.040683 2.004128 7.226643 8.481788 2.023483 0.01374008 NA 0.5134164 NA 0.2116519 NA 0.9997002 47.75234 49.20532 47.41482 0.2937098 0.2934363 0.2913066 0.4117795 0.4196166 0.4138214 0.7234043 0.7446809 0.7659574
OG0006298 4.449155 6.816111 3.456125 0.338574 49.81871 54.70453 38.46126 12.39171 4.100496 9.695479 6.121459 1.753597 NA 0.9992042 NA 0.9992141 NA 0.9992118 36.89921 36.97662 36.80244 0.3745347 0.3909237 0.3695988 0.4666955 0.4916434 0.4623337 0.9433962 0.9245283 0.9245283
OG0006299 4.471802 8.017815 1.449945 1.352549 28.49545 21.03626 4.551421 2.515158 5.358556 9.765779 2.54653 1.095442 NA 0.9972319 NA 0.2223549 NA 0.9972319 51.84691 50.92418 52.18139 0.1079526 0.1096517 0.0918399 0.4709661 0.4755577 0.4770342 0.958042 0.9440559 0.9440559
OG0006300 33.40131 55.12168 58.12835 10.23851 5.756835 2.341296 7.003402 0.1430276 34.62175 56.15173 51.85377 4.420106 NA 0.9997628 NA 0.02477325 NA 0.9997628 36.7841 27.60902 37.93827 0.4362123 0.6489445 0.40305 0.4605675 0.5307023 0.4354143 0.8571429 0.8571429 0.8571429
OG0006302 1.665088 1.620585 0.1965994 0.0237973 3.953565 8.18 2.280346 0.01054483 5.266204 3.537095 2.860793 0.005761222 NA 0.9141886 NA 1 NA 0.3867059 28.58237 37.16659 37.28145 0.5675996 0.3458574 0.3586638 0.4426278 0.4005513 0.3982839 0.9 0.95 0.9
OG0006303 1.656044 3.87932 0.09026516 0.00898833 6.181521 13.06056 2.01874 2.019339 0.055351 5.949576 0.00788979 0.005624984 NA 1 NA 1 NA 0.9997537 59.91604 59.09913 59.62544 0.03648923 0.04089806 0.03688585 0.4507536 0.4520802 0.4500692 0.537037 0.5246914 0.5308642
OG0006304 18.20612 18.71791 2.165408 7.108432 45.81021 23.44118 6.684665 12.5768 9.902321 8.033426 2.233784 2.822513 NA 0.996457 NA 0.00407052 NA 0.6336721 53.32601 53.04671 54.07053 0.0713065 0.07483936 0.06757282 0.4792201 0.48237 0.4750577 0.4350649 0.4350649 0.4220779
OG0006306 0.2805664 2.693073 1.156751 0.9953364 3.132496 6.069215 0.1278484 0.01342316 0.03362516 0.9593317 1.973418 1.003597 NA 0.9992133 NA 0.9992133 NA 0.9992133 32.91563 32.96714 31.93671 0.5086979 0.4931238 0.5165194 0.4441289 0.4459956 0.4520956 0.9385475 0.9385475 0.9497207
OG0006307 0.2848421 1.15848 1.044196 0.01280108 1.483851 3.31336 1.116978 0.03066105 3.211704 6.930503 2.286012 2.076862 NA 0.9999721 NA 0.9999721 NA 0.9999721 61 53.57741 61 0.2705834 0.2741351 0.2405784 0.3447863 0.3443408 0.3073039 0.7692308 0.7179487 0.7692308
OG0006308 19.65822 17.33012 3.638193 6.179007 5.590348e-14 6.78284e-14 -2.762062e-14 3.303674e-14 22.08381 28.90995 4.004894 7.556957 NA 0.8497251 NA 0.999811 NA 0.999811 58.64984 60.71934 54.63165 0.1638271 0.07206342 0.1329175 0.4734217 0.4285094 0.5363452 0 0 0
OG0006309 1.648168 4.202188 0.1831486 0.1781799 37.10287 13.91298 6.928568 2.827228 3.205253 6.128432 0.2925364 0.2842128 NA 0.9964775 1.913459 5.364818e-06 NA 0.9964774 48.64625 41.2474 46.32314 0.2654968 0.3641079 0.3019546 0.4021843 0.5136269 0.4445635 0.8095238 0.8571429 0.7380952
OG0006310 2.915492 4.899077 0.006544189 0.004174252 18.22385 16.12867 4.005926 1.924831 2.128338 5.020667 0.006196059 0.006832996 NA 0.9963467 NA 0.5323774 NA 0.9963469 54.81567 54.56641 54.24992 0.07934666 0.08693244 0.08261332 0.4579192 0.4597637 0.4616553 0.5912698 0.5992063 0.5992063
OG0006311 0.1593457 5.372665 0.4945711 0.002545842 13.32487 15.96454 2.006372 1.999281 2.200785 6.840453 1.999122 0.000931968 NA 0.9984132 NA 0.9984132 NA 0.9984132 44.28679 42.73575 44.01815 0.2483423 0.2585146 0.2557411 0.4317455 0.4445381 0.442367 0.787234 0.787234 0.7978723
OG0006313 2.062768 4.201783 0.01184729 1.102953 17.64479 15.85207 4.225591 3.18162 0.1458162 1.618076 0.00479599 1.12713 NA 0.9994532 NA 0.6064461 NA 0.9994532 60.00538 54.8918 59.72233 0.08143665 0.1382307 0.07906936 0.4148497 0.5118596 0.416951 0.5227273 0.5227273 0.5
OG0006315 9.495737 12.44621 3.22045 0.6444238 27.72497 29.76147 12.23896 3.05712 10.11716 16.73055 4.113232 0.7826473 NA 0.9873236 NA 0.9873235 NA 0.9873236 40.62927 40.40784 43.01556 0.3117529 0.2335356 0.3234009 0.4438374 0.4693472 0.4157149 0.877193 0.877193 0.7894737
OG0006317 2.195065 3.531222 1.533301 0.03813175 58.94543 77.86751 51.2101 11.25728 14.0507 6.985389 2.037009 0.314614 NA 1 NA 1 37.93541 0.0001119037 32.5781 35.92175 31.35135 0.4633972 0.4116956 0.4688789 0.616798 0.5675402 0.6117498 0.9230769 0.8461538 0.9230769
OG0006318 359.1989 251.8326 55.26927 74.55489 36.27829 19.29299 5.272647 3.905553 16.20852 19.03745 1.385227 2.40922 0.8283218 8.370761e-07 1.553956 0.0003683801 NA 1 53.92926 47.91059 48.11926 0.163234 0.167985 0.1522288 0.5741616 0.5378453 0.5109038 0 0.5 0.5
OG0006319 0.2366655 0.6952571 0.02958997 0.09330981 4.666167 6.559175 0.4791502 2.675665 -5.15648e-14 -3.26375e-14 2.641659e-14 -8.012277e-14 NA 0.9960335 NA 0.9960336 NA 0.9960335 61 56.43424 54.40773 0.08148875 0.08706581 0.210213 0.3753584 0.4360444 0.3930863 0.3703704 0.2962963 0.3703704
OG0006320 4.67653 3.898109 2.017554 0.01335747 12.20758 14.03689 7.013451 2.004118 6.145024 1.074678 1.008007 0.9985473 NA 0.6174235 NA 1 NA 0.02798518 61 61 59.5674 0.07425995 0.0663631 0.07470828 0.4217749 0.4295108 0.4410738 0.5982143 0.5982143 0.6160714
OG0006321 0.6114921 8.011733 0.2340068 6.090938e-06 9.588641 14.98888 1.208877 1.074353e-05 0.04558962 7.445831 0.9968602 0.0003509718 NA 1 NA 1 NA 1 55.3664 54.45811 54.31061 0.1013496 0.101303 0.1115427 0.4432724 0.4461052 0.4477628 0.5238095 0.547619 0.5238095
OG0006322 0.6114921 8.011733 0.2340068 6.090938e-06 9.588641 14.98888 1.208877 1.074353e-05 0.04558962 7.445831 0.9968602 0.0003509718 NA 1 NA 1 NA 1 55.3664 54.45811 54.31061 0.1013496 0.101303 0.1115427 0.4432724 0.4461052 0.4477628 0.5238095 0.547619 0.5238095
OG0006323 0.6114921 8.011733 0.2340068 6.090938e-06 9.588641 14.98888 1.208877 1.074353e-05 0.04558962 7.445831 0.9968602 0.0003509718 NA 1 NA 1 NA 1 55.3664 54.45811 54.31061 0.1013496 0.101303 0.1115427 0.4432724 0.4461052 0.4477628 0.5238095 0.547619 0.5238095
OG0006324 0.1382139 0.347837 0.05176827 0.0005098725 35.78925 10.07801 8.65325 1.007994 1.751528 10.06081 0.0443628 0.9965869 NA 0.9969348 1.362122 2.025994e-05 NA 0.9969345 46.21229 41.75329 47.26878 0.2260497 0.2764336 0.2030702 0.4333352 0.4625559 0.4314055 0.9166667 1 0.9166667
OG0006325 0.9105242 6.597652 1.464029 0.05384013 5.210171 4.963806 11.86526 0.005016189 1.215959 0.9265733 1.149894 6.22304e-05 NA 0.9907874 NA 0.7980627 NA 0.7707038 29.65629 27.2039 27.89534 0.6195876 0.6703652 0.6754959 0.4824402 0.5275525 0.5273187 0.962963 0.9753086 0.9753086
OG0006326 1.212964 3.54628 0.5480071 0.3978188 15.75627 10.35098 2.510116 0.9597744 6.596943 6.220041 0.736044 0.9129341 NA 0.9999898 NA 0.2244035 NA 0.9712616 42.66804 44.93121 48.07673 0.3051263 0.2848841 0.1852185 0.4297563 0.4359174 0.4605005 0.752809 0.752809 0.741573
OG0006327 2.341773 2.53224 0.09078515 0.2234985 17.36283 10.22716 2.11375 1.327637 4.146931 3.84486 0.1854099 2.280885 NA 0.9987713 NA 0.0454858 NA 0.8412568 51.30568 56.98166 53.5267 0.1435965 0.1084654 0.1394425 0.4054934 0.3879848 0.3979655 0.4375 0.5416667 0.4583333
OG0006328 24.84692 29.21418 16.64747 4.063008 146.5921 139.6273 75.93234 26.24119 48.93309 35.18671 23.78164 11.06554 NA 0.9993066 NA 0.7245833 NA 0.0257084 45.25149 51.21082 48.94163 0.1982253 0.106806 0.152471 0.497153 0.486161 0.4829398 0.885906 0.8724832 0.9127517
OG0006329 1.55654 5.839073 1.59758 2.777148e-07 48.70602 14.51579 15.46344 0.0531143 2.185194 2.467727 1.423881 3.6392e-07 NA 1 2.854172 7.308685e-10 NA 1 45.79623 38.77566 45.66116 0.1680538 0.3651566 0.1750169 0.441517 0.4945315 0.4356331 0.8333333 0.9047619 0.8571429
OG0006330 5.099029 19.07548 1.261028 1.820295 87.03133 31.75269 15.88697 1.958207 10.732 19.29961 2.455721 1.548888 NA 0.9998272 1.13548 2.495383e-08 NA 0.9998272 50.00214 47.7385 51.67608 0.1282904 0.155727 0.1133859 0.4799619 0.4864391 0.4740942 0.7964602 0.8495575 0.8318584
OG0006331 8.85681 17.14728 3.692052 1.196855 82.67555 32.43209 44.31736 3.650866 23.44399 11.45462 9.264384 1.730874 NA 1 1.164207 2.381721e-08 NA 0.0140661 39.7649 35.54425 38.38579 0.2839412 0.4039909 0.3186752 0.4762736 0.537739 0.4860239 0.8066038 0.8490566 0.8207547
OG0006332 11.86015 38.87694 10.23352 5.317527 168.4929 175.5631 133.2847 35.93841 33.85024 30.99298 19.34132 8.359236 NA 0.9392111 NA 0.6567196 NA 0.2635518 46.80699 41.64883 42.40795 0.1450548 0.2281615 0.2109198 0.4892053 0.4913014 0.4863141 0.9152542 0.9322034 0.9491525
OG0006333 0.927058 0.169837 0.001946803 0.0001036136 6 1.367632e-13 1 1 -7.621226e-17 1.377344e-13 -1.268343e-16 -1.805846e-14 NA 0.2391431 NA 0.004124199 NA 0.9999294 34.38307 32.08813 33.23608 0.5475385 0.6592181 0.6201169 0.2926723 0.3349631 0.3273372 0.877551 0.9387755 0.9183673
OG0006334 2.937609 4.367161 0.4278487 0.4607743 7.498304 10.71941 1.117505 1.222915 9.326693 9.051279 1.078138 1.164009 NA 0.9996864 NA 0.9996864 NA 0.9996864 49.03233 59.32595 45.84619 0.2027274 0.03153369 0.2250797 0.5121707 0.5044657 0.5367861 0.7731959 0.7835052 0.7731959
OG0006336 99.22215 90.32928 89.99978 19.6113 4.956278 3.977321 0.009464499 0.003000431 2.026797 0.05815742 0.003546697 6.921666e-05 NA 0.4533316 NA 0.7062086 NA 0.05934395 44.02116 37.01026 37.0509 0.2473247 0.3878915 0.372277 0.5090027 0.461288 0.450438 0.8350515 0.9072165 0.9278351
OG0006337 0.5287839 2.426766 0.0160711 0.01000584 6.257369 7.169365 2.061218 0.03881166 1.186226 5.104048 1.036199 1.01499 NA 0.9996153 NA 0.9996153 NA 0.9996153 56.89416 56.79636 57.5422 0.104464 0.09517235 0.09953835 0.4025219 0.4268113 0.4018919 0.5416667 0.5555556 0.5555556
OG0006338 2.815968 10.33023 0.05420571 0.02023471 41.14563 32.37816 20.07976 5.034874 2.972657 4.950683 0.03646301 0.01236154 NA 0.9998526 NA 0.1593269 NA 0.9998525 38.49648 33.75284 37.09494 0.3775469 0.4797354 0.371642 0.4727287 0.5214841 0.4655438 0.85 0.9 0.85
OG0006339 1.002024 4.000105 4.601423e-08 0.005733576 5.003891 6.001973 2.854462e-08 0.9943327 1.012408 1.010489 1.087614e-06 0.005732141 NA 0.9995077 NA 0.9995075 NA 0.9989877 56.88925 56.06939 56.2788 0.07234256 0.0849457 0.07396537 0.3963829 0.3977828 0.3915856 0.5135135 0.4324324 0.5135135
OG0006340 31.29045 22.58863 14.8058 3.619359 58.12767 22.23548 28.93151 2.762476 14.63424 20.26352 7.32196 0.1872179 NA 0.09427559 1.413557 2.47947e-07 NA 0.999486 36.39379 34.83234 34.74285 0.3427328 0.3812984 0.3525476 0.4952445 0.5187538 0.5009043 0.825641 0.8564103 0.8051282
OG0006341 13.50751 18.96436 7.06971 1.841364 91.15648 93.90342 30.86657 7.619723 17.72805 9.704358 6.072168 0.8482297 NA 0.9990259 NA 0.7164583 1.782325 0.0003720627 35.96561 47.62411 34.13288 0.3741931 0.3237297 0.4252657 0.4962369 0.5253158 0.5102775 0.7058824 0.7058824 0.7647059
OG0006342 1.082005 1.735009 0.001655918 0.006483732 30.14117 10.22184 3.001754 3.002316 10.02089 4.101547 0.9978446 0.9975049 NA 1 NA 0.001072539 NA 0.09959963 56.58506 55.37547 55.39227 0.06413049 0.07644772 0.07550582 0.4409137 0.4498699 0.4447091 0.4318182 0.4545455 0.4318182
OG0006344 6.838074 11.48646 4.459622 0.1115413 56.25074 53.58133 34.44778 2.687614 2.075687 7.14025 1.24437 1.048636 NA 0.9990976 NA 0.2679716 NA 0.999095 32.26063 32.77421 31.27441 0.4760445 0.4545417 0.4848135 0.4975024 0.4941598 0.5134338 0.956 0.928 0.956
OG0006345 21.90957 22.25099 20.76071 1.871891 15.15115 15.03104 10.52477 1.239031 9.438468 7.09837 6.805482 0.1811804 NA 0.7796958 NA 0.7832837 NA 0.2868549 32.90572 32.28657 30.6579 0.4564296 0.5096774 0.5815662 0.4784333 0.4788372 0.4918147 0.9204545 0.9090909 0.9431818
OG0006346 14.52759 10.62925 7.71289 0.2454129 9.478427 9.807857 10.65173 1.098674 9.216968 13.02545 7.256634 0.1022171 NA 0.1941033 NA 0.8351994 NA 0.9962619 33.22041 33.10566 35.78662 0.4299455 0.4633489 0.4188947 0.4688839 0.5204775 0.4766472 0.8527607 0.8895706 0.8527607
OG0006347 5.441522 7.537494 1.087872 0.1969542 30.94731 54.47056 22.27505 4.806391 1.448596 2.349816 0.02887787 0.02565445 NA 1 NA 1 NA 1 42.86698 46.15058 40.23749 0.2932626 0.2301665 0.2982785 0.4485492 0.4276743 0.4868252 0.7384615 0.8 0.8153846
OG0006348 -1.92585e-13 -1.395981e-14 1.616947e-15 -2.229318e-14 6.521532 9.548418 0.1095909 9.245618 7.220041 1.269153 2.043921 2.126891 NA 0.999759 NA 0.9997593 NA 0.02876545 43.5959 44.84356 44.29135 0.1959617 0.1827722 0.1894466 0.441112 0.4420074 0.4417072 0.1923077 0.2307692 0.1923077
OG0006349 29.71779 23.60464 17.18686 10.1395 20.08243 12.62112 9.256676 3.338574 67.97359 93.89237 23.76848 31.4329 NA 0.1758634 NA 0.07035793 NA 0.9995428 48.33054 48.93359 48.75656 0.1482615 0.1462504 0.202533 0.4935217 0.487364 0.5188321 0.9130435 0.9130435 0.8869565
OG0006350 6.121392 11.95687 2.632818 0.7187345 62.80533 31.33779 9.945876 7.766289 4.573206 6.728521 0.3208861 0.5091447 NA 0.9994455 NA 0.001503752 NA 0.9993598 59.50382 58.7398 59.18508 0.03942878 0.03456405 0.03169467 0.4916738 0.4759784 0.4717648 0.5 0.58 0.52
OG0006351 16.45634 16.77855 3.215102 1.269641 36.38451 33.15288 7.395925 8.723802 8.315222 23.30682 3.874059 2.06561 NA 0.9987241 NA 0.5363981 NA 0.9987247 56.79046 55.80329 56.89387 0.05324772 0.0598222 0.05067761 0.4674344 0.4727568 0.4752699 0.7049808 0.7164751 0.7011494
OG0006353 108.3976 127.7301 52.91035 19.10924 18.15582 7.417974 7.749345 0.5316881 9.726396 15.16342 3.261777 1.581064 NA 0.9995472 1.940168 0.0003907651 NA 0.9995472 53.3356 35.84681 37.92827 0.2439001 0.3948532 0.338623 0.3574307 0.5689949 0.4753328 0 0.6666667 0.6666667
OG0006354 3.932995 9.955913 0.9196989 0.229962 30.2708 20.23917 12.88286 5.045513 16.34213 39.3974 13.25252 4.544875 NA 0.9985716 NA 0.05813004 NA 0.9985716 35.66916 33.94165 36.32863 0.3859955 0.4420092 0.3820522 0.4889163 0.5255747 0.4835604 0.8561644 0.890411 0.8630137
OG0006356 3.039167 4.76446 0.1394238 1.975459 8.758327 10.68631 0.002062299 5.833686 0.3320631 0.2715124 0.0003903803 1.170937 NA 0.9978218 NA 0.9978218 NA 0.9355247 52.84792 52.31672 52.47516 0.1138412 0.1049507 0.1009994 0.4371242 0.4539743 0.4517569 0.3176471 0.3058824 0.3294118
OG0006357 3.039167 4.76446 0.1394238 1.975459 8.758327 10.68631 0.002062299 5.833686 0.3320631 0.2715124 0.0003903803 1.170937 NA 0.9978218 NA 0.9978218 NA 0.9355247 52.84792 52.31672 52.47516 0.1138412 0.1049507 0.1009994 0.4371242 0.4539743 0.4517569 0.3176471 0.3058824 0.3294118
OG0006358 6.34864e-14 -2.558773e-13 -1.560956e-13 -2.21418e-15 43.38598 10.67444 30.21358 3.522914 2.734134 8.034836 2.054547 0.004607024 NA 0.9999159 1.263412 4.076448e-06 NA 0.9999159 46.66381 42.76495 46.65856 0.2053327 0.2575586 0.2120123 0.4500946 0.4794979 0.4508886 0.7714286 0.8285714 0.7619048
OG0006359 58.98473 71.08672 25.87094 14.01277 33.20755 8.568382 15.06112 4.166492 0.6583757 1.803741 1.28286 0.08365651 NA 0.9989388 1.365732 4.874807e-05 NA 0.9989388 53.37533 49.73841 51.28773 0.1596639 0.1473565 0.1391797 0.464645 0.4733161 0.4611813 0.8 1 0.9
OG0006360 1.130928 5.438386 3.459029 1.114182 15.04022 6.888305 11.41817 0.2744708 4.085655 7.459999 5.614533 0.9553983 NA 1 NA 1 NA 1 46.29124 40.12501 40.9411 0.1744859 0.3031872 0.2634085 0.4328855 0.4567666 0.4497449 0.855615 0.8823529 0.8663102
OG0006361 2.375858 2.698378 0.69463 0.323338 40.12213 31.46605 22.97792 10.50997 6.847798 8.45495 3.003004 0.901043 NA 0.9872036 NA 0.1863953 NA 0.9872035 50.20658 51.67387 51.94803 0.2347126 0.2173943 0.1891625 0.4184763 0.447203 0.4197593 0.6153846 0.6615385 0.6307692
OG0006363 2.191514 6.329745 0.009337103 1.000829 9.029266 7.085716 0.01024223 0.9916682 4.135979 16.16057 2.014719 3.02664 NA 0.9999535 NA 0.733578 NA 0.9999472 56.3029 55.65322 56.41014 0.05134968 0.05674756 0.05167832 0.4756715 0.4746413 0.4819189 0.4458204 0.4489164 0.4303406
OG0006364 14.81475 22.89281 17.19697 3.189236 31.11708 23.97163 24.82568 5.97621 13.20011 17.9745 11.08362 0.0533291 NA 0.9999074 NA 0.1630452 NA 0.9999074 33.03644 31.83985 32.61585 0.4424312 0.4887567 0.4798973 0.4871714 0.5077615 0.5085436 0.9139785 0.9139785 0.9301075
OG0006365 23.2369 31.31304 12.29861 3.153263 49.3327 29.65363 23.94663 1.488236 18.08519 25.36393 6.851394 0.6944285 NA 0.9996544 NA 0.003287399 NA 0.999655 38.12927 35.52868 37.65018 0.3439314 0.4115698 0.3499094 0.4685912 0.4926984 0.4759642 0 0 0
OG0006366 3.091429 14.41793 2.016858 0.08843241 5.17222 7.163199 1.03539 1.074329 3.132864 4.089402 0.02096102 1.033971 NA 0.999995 NA 0.9999952 NA 0.9999951 57.01378 57.99944 58.72018 0.0418371 0.03830336 0.03402793 0.4481833 0.445554 0.4426998 0.4558824 0.5073529 0.4852941
OG0006367 0.4990439 8.682904 0.07326592 0.01924356 40.38048 14.66234 10.97866 2.866315 1.285427 11.51711 0.1893164 0.1606801 NA 0.9995243 1.049277 0.000188299 NA 0.9995243 48.39144 45.98338 48.02491 0.1858289 0.2344362 0.1971171 0.4667831 0.4827049 0.4683653 0.71875 0.734375 0.71875
OG0006368 -1.150091e-14 -6.460361e-16 2.115508e-14 3.524383e-14 8.143452 3.821338 1.612604 0.2978482 2.586102 2.903237 1.304163 0.1483771 NA 0.9997353 NA 0.121196 NA 0.9997351 45.65175 42.71515 44.86825 0.2727242 0.3319541 0.3122861 0.4656694 0.5312232 0.5100454 0.765625 0.796875 0.7890625
