sp contig logFC pval sp contig logFC pval sp contig logFC pval sp contig logFC pval OG contig_BAT 1+2GC% 3rdGC% totGC% contig_BRO 1+2GC% 3rdGC% totGC% contig_BGM 1+2GC% 3rdGC% totGC%
BGM_M TRINITY_DN4095_c0_g5 4.14695469180966 0.425518978696578 BAT TRINITY_DN170_c0_g2 70.7302171944927 0.0354234177489493 BRO TRINITY_DN11405_c0_g2 90.7869799839064 1.75817157699423e-05 BGM TRINITY_DN4095_c0_g5 5.88120423216977 0.500322404423422 OG0009011 TRINITY_DN170_c0_g2_i2.p1 44.65 47.42 45.61 TRINITY_DN11405_c0_g2_i2.p1 44.12 48.31 45.52 TRINITY_DN4095_c0_g5_i6.p2 45.69 71.21 54.41
BGM_M TRINITY_DN854_c1_g1 664.33714702123 0.680400991313162 BAT TRINITY_DN2889_c0_g1 595.954197761827 0.748214307864587 BRO TRINITY_DN15_c0_g3 668.462467103196 0.00854151338343986 BGM TRINITY_DN854_c1_g1 447.350212015795 0.0787248515763114 OG0009012 TRINITY_DN2889_c0_g1_i9.p1 51.62 54.18 52.50 TRINITY_DN15_c0_g3_i7.p1 51.35 55.56 52.78 TRINITY_DN854_c1_g1_i12.p1 50.39 52.29 51.06
BGM_M TRINITY_DN7125_c0_g1 77.2363614092834 0.0011349359837729 BAT TRINITY_DN39146_c0_g1 26.4797063778978 9.59619159690919e-12 BRO TRINITY_DN21597_c0_g2 26.3898741491505 1.40235712663228e-08 BGM TRINITY_DN7125_c0_g1 59.7276426111063 2.13373918209111e-13 OG0009013 TRINITY_DN39146_c0_g1_i10.p1 46.24 46.73 46.55 TRINITY_DN21597_c0_g2_i7.p1 44.41 39.18 42.83 TRINITY_DN7125_c0_g1_i5.p1 46.23 47.17 46.54
BGM_M TRINITY_DN5224_c0_g1 116.916936024443 0.000220317661053135 BAT TRINITY_DN435_c0_g1 190.865924503296 0.00154086050192966 BRO TRINITY_DN9390_c2_g2 72.7606660276597 0.0815795608765132 BGM TRINITY_DN5224_c0_g1 61.9532958378129 0.0317513619611386 OG0009014 TRINITY_DN435_c0_g1_i11.p1 55.30 89.56 66.79 TRINITY_DN9390_c2_g2_i12.p1 55.46 91.28 67.48 TRINITY_DN5224_c0_g1_i1.p1 54.58 89.11 66.17
BGM_M TRINITY_DN157_c3_g1 111.625633903017 1.65283359751788e-39 BAT TRINITY_DN59317_c0_g1 13.3387475397474 0.437263622522702 BRO TRINITY_DN5035_c0_g2 40.3808343226432 4.03816386477485e-05 BGM TRINITY_DN157_c3_g1 22.0183851621386 0.128311712319109 OG0009016 TRINITY_DN59317_c0_g1_i3.p1 48.86 82.73 60.37 TRINITY_DN5035_c0_g2_i2.p1 51.66 83.73 62.50 TRINITY_DN157_c3_g1_i1.p1 50.30 84.04 61.55
BGM_M TRINITY_DN5846_c0_g1 450.259971696145 2.05947587203621e-39 BAT TRINITY_DN710_c0_g1 78.3451016073083 0.397247638152631 BRO TRINITY_DN13086_c0_g1 113.451711525071 4.51983659697279e-06 BGM TRINITY_DN5846_c0_g1 188.697962976523 0.0837406783255576 OG0009017 TRINITY_DN710_c0_g1_i7.p1 58.56 85.39 67.61 TRINITY_DN13086_c0_g1_i3.p1 57.39 85.92 66.90 TRINITY_DN5846_c0_g1_i20.p1 57.48 85.48 66.81
BGM_M TRINITY_DN518_c3_g1 6832.96481972861 2.14004572899288e-116 BAT TRINITY_DN7653_c0_g1 13677.4927104941 1.49495887629086e-153 BRO TRINITY_DN1065_c0_g1 9426.27049001361 1.12489397916895e-160 BGM TRINITY_DN518_c3_g1 7468.12024411097 1.41487797456182e-202 OG0009018 TRINITY_DN7653_c0_g1_i9.p1 46.16 78.98 57.15 TRINITY_DN1065_c0_g1_i12.p1 45.79 80.63 57.46 TRINITY_DN518_c3_g1_i3.p1 46.21 79.76 57.45
BGM_M TRINITY_DN31318_c1_g1 126.193616203408 8.33100877809043e-07 BAT TRINITY_DN78401_c0_g1 69.1675480774451 0.885146146178009 BRO TRINITY_DN6395_c0_g1 156.895519044396 0.611666732158201 BGM TRINITY_DN31318_c1_g1 61.8982733213092 0.0385799990863026 OG0009019 TRINITY_DN78401_c0_g1_i3.p1 43.86 58.99 48.96 TRINITY_DN6395_c0_g1_i19.p1 45.45 60.33 50.41 TRINITY_DN31318_c1_g1_i9.p1 44.53 63.52 50.95
BGM_M TRINITY_DN860_c1_g1 92.5241323647699 0.148007532021511 BAT TRINITY_DN23443_c0_g1 126.608378541051 0.470540542093666 BRO TRINITY_DN4596_c0_g1 220.672658735066 0.185245347054673 BGM TRINITY_DN860_c1_g1 66.5358852790616 0.4689613896577 OG0009020 TRINITY_DN23443_c0_g1_i5.p1 48.55 64.13 53.80 TRINITY_DN4596_c0_g1_i7.p1 48.75 68.55 55.35 TRINITY_DN860_c1_g1_i16.p2 47.64 74.07 56.53
BGM_M TRINITY_DN76713_c0_g1 201.745918389812 5.91413457081811e-19 BAT TRINITY_DN2429_c0_g1 111.75127949484 0.864141813650469 BRO TRINITY_DN71_c3_g1 114.174571029903 2.64174116287145e-07 BGM TRINITY_DN76713_c0_g1 147.980594404999 0.843683704291798 OG0009021 TRINITY_DN2429_c0_g1_i5.p1 51.58 96.21 66.57 TRINITY_DN71_c3_g1_i3.p1 51.68 97.28 66.99 TRINITY_DN76713_c0_g1_i5.p1 49.45 92.77 63.89
BGM_M TRINITY_DN294346_c0_g1 10.3635698494821 8.88476112029686e-10 BAT TRINITY_DN32186_c0_g1 1.49228146710879 0.0187034089811051 BRO TRINITY_DN22922_c0_g1 3.76154540357539 1.34599447800563e-05 BGM TRINITY_DN294346_c0_g1 2.05070823661575 0.00106449899592631 OG0009022 TRINITY_DN32186_c0_g1_i2.p2 58.99 79.21 65.91 TRINITY_DN22922_c0_g1_i1.p1 53.85 82.35 63.35 TRINITY_DN294346_c0_g1_i17.p1 70.26 61.39 67.31
BGM_M TRINITY_DN25638_c0_g1 24.3286059054254 2.56037308575118e-19 BAT TRINITY_DN3771_c0_g1 23.7094215346092 0.808155875600056 BRO TRINITY_DN3521_c5_g1 44.7893630795359 0.00223084894638729 BGM TRINITY_DN25638_c0_g1 27.8607208991023 0.482880448827782 OG0009023 TRINITY_DN3771_c0_g1_i4.p1 42.14 40.87 41.79 TRINITY_DN3521_c5_g1_i3.p1 42.40 41.13 42.05 TRINITY_DN25638_c0_g1_i6.p1 39.56 42.55 40.64
BGM_M TRINITY_DN184_c0_g1 1342.98446343795 3.00391113383432e-21 BAT TRINITY_DN428_c0_g1 247.700795847782 0.310933478745962 BRO TRINITY_DN8022_c1_g2 648.868489708019 3.71216498263817e-15 BGM TRINITY_DN184_c0_g1 535.748652637467 0.000274519055379442 OG0009024 TRINITY_DN428_c0_g1_i9.p1 46.80 48.78 47.48 TRINITY_DN8022_c1_g2_i1.p1 47.50 48.89 47.97 TRINITY_DN184_c0_g1_i1.p1 47.00 48.16 47.38
BGM_M TRINITY_DN1246_c1_g1 424.726414235843 9.36360318902482e-23 BAT TRINITY_DN544_c2_g1 445.420057959421 5.27740620156913e-06 BRO TRINITY_DN9146_c0_g1 585.540635517669 1.45266185707031e-12 BGM TRINITY_DN1246_c1_g1 675.328400559961 2.69401655342294e-13 OG0009025 TRINITY_DN544_c2_g1_i4.p1 52.97 93.04 66.38 TRINITY_DN9146_c0_g1_i2.p1 56.24 92.28 68.25 TRINITY_DN1246_c1_g1_i9.p1 54.27 92.17 66.90
BGM_M TRINITY_DN12600_c0_g1 36.8565989133948 3.68537494805382e-09 BAT TRINITY_DN55310_c0_g1 26.2992251891659 2.71008942909705e-10 BRO TRINITY_DN106512_c0_g5 11.0144420120966 0.121921088111416 BGM TRINITY_DN12600_c0_g1 30.9979243529913 0.00321371549882661 OG0009026 TRINITY_DN55310_c0_g1_i2.p1 65.68 84.48 72.02 TRINITY_DN106512_c0_g5_i6.p1 54.08 91.85 66.67 TRINITY_DN12600_c0_g1_i5.p1 64.53 85.64 71.57
BGM_M TRINITY_DN630_c2_g1 76.1316356819587 0.84231157515294 BAT TRINITY_DN55_c0_g2 26.3071564746274 0.060048385387011 BRO TRINITY_DN690_c0_g2 41.0594578063858 0.370939399343629 BGM TRINITY_DN630_c2_g1 52.6741694170193 0.456065815513627 OG0009027 TRINITY_DN55_c0_g2_i4.p2 44.75 77.11 55.76 TRINITY_DN690_c0_g2_i4.p1 52.07 70.05 58.06 TRINITY_DN630_c2_g1_i2.p1 42.43 89.91 58.26
BGM_M TRINITY_DN977_c0_g2 271.27175244351 1.56130063523604e-86 BAT TRINITY_DN610_c0_g1 8.11924068964949 1.23893142676162e-05 BRO TRINITY_DN30446_c0_g1 219.792764332023 2.6924281527887e-73 BGM TRINITY_DN977_c0_g2 64.4515784923503 1.89662928777137e-31 OG0009028 TRINITY_DN610_c0_g1_i3.p2 48.54 89.86 62.68 TRINITY_DN30446_c0_g1_i1.p1 46.50 81.60 58.20 TRINITY_DN977_c0_g2_i1.p2 47.29 70.16 54.91
BGM_M TRINITY_DN18499_c0_g1 239.749836647075 3.65951277635444e-53 BAT TRINITY_DN8429_c0_g1 630.938088838814 1.06282817584747e-08 BRO TRINITY_DN542_c1_g1 494.260402421394 0.267133594492645 BGM TRINITY_DN18499_c0_g1 167.99347620184 0.950505989693694 OG0009029 TRINITY_DN8429_c0_g1_i6.p1 52.35 82.32 62.39 TRINITY_DN542_c1_g1_i2.p1 52.45 82.21 62.37 TRINITY_DN18499_c0_g1_i1.p1 60.10 93.88 71.36
BGM_M TRINITY_DN1668_c1_g1 196.899311549104 0.000703220338363593 BAT TRINITY_DN9615_c0_g1 102.335320380932 8.54540743226583e-16 BRO TRINITY_DN573_c1_g1 107.188406568814 0.209584980337966 BGM TRINITY_DN1668_c1_g1 73.3589298930692 1.34490497261664e-13 OG0009030 TRINITY_DN9615_c0_g1_i8.p1 45.28 63.68 51.58 TRINITY_DN573_c1_g1_i6.p1 49.26 80.04 59.52 TRINITY_DN1668_c1_g1_i3.p1 48.56 78.89 58.67
BGM_M TRINITY_DN4667_c1_g1 227.52509407586 0.00596920912103248 BAT TRINITY_DN12940_c0_g1 113.471706924815 0.185614759907541 BRO TRINITY_DN2679_c1_g1 85.166641208078 5.75530645146611e-08 BGM TRINITY_DN4667_c1_g1 162.885134299682 0.143682475302509 OG0009032 TRINITY_DN12940_c0_g1_i12.p1 48.16 87.28 61.31 TRINITY_DN2679_c1_g1_i11.p1 51.53 95.29 66.12 TRINITY_DN4667_c1_g1_i14.p1 51.28 89.23 63.93
BGM_M TRINITY_DN8883_c0_g1 13.0287425856431 0.0602898364516119 BAT TRINITY_DN16521_c1_g1 2.86594591827267 0.921275757339851 BRO TRINITY_DN29741_c0_g1 3.69083687832426 0.330364773027065 BGM TRINITY_DN8883_c0_g1 11.2822215082742 0.120837611145132 OG0009033 TRINITY_DN16521_c1_g1_i4.p2 54.41 87.13 65.62 TRINITY_DN29741_c0_g1_i2.p2 60.19 94.91 71.76 TRINITY_DN8883_c0_g1_i2.p2 52.34 86.63 64.06
BGM_M TRINITY_DN8067_c0_g2 340.696745010167 0.000284030357661058 BAT TRINITY_DN18774_c0_g1 337.665359959017 0.964122095117672 BRO TRINITY_DN13663_c0_g2 260.873141349388 0.709978375171855 BGM TRINITY_DN8067_c0_g2 287.055372144493 0.988646851495054 OG0009034 TRINITY_DN18774_c0_g1_i12.p1 45.85 79.92 57.39 TRINITY_DN13663_c0_g2_i6.p1 46.23 82.14 58.20 TRINITY_DN8067_c0_g2_i3.p1 46.03 80.56 57.54
BGM_M TRINITY_DN4577_c2_g1 92.6197491627369 0.122795376689297 BAT TRINITY_DN3195_c0_g2 83.725993716255 0.569780979882324 BRO TRINITY_DN18069_c0_g2 48.8115546064759 0.454481164431442 BGM TRINITY_DN4577_c2_g1 65.5116256326381 0.88421607383452 OG0009035 TRINITY_DN3195_c0_g2_i5.p1 52.11 87.77 64.07 TRINITY_DN18069_c0_g2_i2.p1 53.22 87.68 64.80 TRINITY_DN4577_c2_g1_i2.p1 51.97 87.64 63.93
BGM_M TRINITY_DN216_c0_g1 1042.07489897058 5.05956212867226e-54 BAT TRINITY_DN3992_c0_g1 660.310522496545 2.6003780154743e-10 BRO TRINITY_DN2234_c1_g1 366.183331550051 0.966948152512082 BGM TRINITY_DN216_c0_g1 626.684323055228 0.00531861417568311 OG0009036 TRINITY_DN3992_c0_g1_i12.p1 59.15 93.67 70.70 TRINITY_DN2234_c1_g1_i4.p1 60.56 96.49 72.54 TRINITY_DN216_c0_g1_i5.p1 58.53 94.11 70.39
BGM_M TRINITY_DN1818_c2_g2 85.3540263807264 3.21231494535069e-28 BAT TRINITY_DN437_c1_g1 93.5706737526459 0.455381083390982 BRO TRINITY_DN24593_c0_g1 39.8777621166759 5.35329906401669e-16 BGM TRINITY_DN1818_c2_g2 80.2992000719965 0.768859103591612 OG0009037 TRINITY_DN437_c1_g1_i1.p1 51.46 63.89 55.64 TRINITY_DN24593_c0_g1_i8.p1 51.50 64.86 55.99 TRINITY_DN1818_c2_g2_i6.p2 51.04 58.32 53.50
BGM_M TRINITY_DN342_c1_g1 5.82080349126964 0.975446978315028 BAT TRINITY_DN46561_c0_g1 10.0285168070481 1.52487253037989e-05 BRO TRINITY_DN3426_c0_g1 27.2592690772112 3.00849947533053e-13 BGM TRINITY_DN342_c1_g1 7.88336499603706 8.83721298906883e-06 OG0009038 TRINITY_DN46561_c0_g1_i10.p2 54.75 89.44 66.60 TRINITY_DN3426_c0_g1_i3.p2 59.68 97.59 72.54 TRINITY_DN342_c1_g1_i8.p1 60.71 88.44 70.19
BGM_M TRINITY_DN86_c10_g1 870.445867328725 3.91001648396619e-43 BAT TRINITY_DN6224_c0_g1 312.572693767755 0.510172519452768 BRO TRINITY_DN914_c2_g5 525.723483319286 4.31404332583888e-09 BGM TRINITY_DN86_c10_g1 315.713578951356 3.28114362931923e-07 OG0009039 TRINITY_DN6224_c0_g1_i11.p2 49.46 80.94 60.00 TRINITY_DN914_c2_g5_i2.p1 47.37 72.24 55.66 TRINITY_DN86_c10_g1_i3.p1 46.73 70.72 54.75
BGM_M TRINITY_DN18128_c0_g1 17.829240712353 0.453108840847849 BAT TRINITY_DN70063_c0_g1 3.99814969126904 0.755208692705318 BRO TRINITY_DN8493_c0_g1 6.58239621881536 0.557695254588768 BGM TRINITY_DN18128_c0_g1 11.6328744977597 0.151679462848652 OG0009040 TRINITY_DN70063_c0_g1_i1.p1 44.28 36.71 41.87 TRINITY_DN8493_c0_g1_i15.p1 42.74 34.76 40.22 TRINITY_DN18128_c0_g1_i12.p1 43.08 33.44 39.94
BGM_M TRINITY_DN7006_c0_g3 185.118161749048 0.000306142065889342 BAT TRINITY_DN7510_c0_g1 127.967821742925 0.000775510123942748 BRO TRINITY_DN1237_c0_g1 404.380068844814 4.16688690787647e-33 BGM TRINITY_DN7006_c0_g3 239.657869779364 5.37151116244186e-12 OG0009041 TRINITY_DN7510_c0_g1_i4.p2 46.45 88.46 60.78 TRINITY_DN1237_c0_g1_i1.p1 49.59 80.08 59.76 TRINITY_DN7006_c0_g3_i1.p1 50.00 81.30 60.43
BGM_M TRINITY_DN714_c0_g1 262.014255563741 3.80142998117547e-70 BAT TRINITY_DN929_c3_g1 62.2010457091046 2.50078325081652e-09 BRO TRINITY_DN105893_c0_g1 157.333451509018 2.05543677820867e-15 BGM TRINITY_DN714_c0_g1 46.628008487502 3.31951013161135e-05 OG0009042 TRINITY_DN929_c3_g1_i8.p2 37.38 31.94 35.64 TRINITY_DN105893_c0_g1_i1.p1 38.15 30.52 35.61 TRINITY_DN714_c0_g1_i7.p1 38.03 31.94 36.07
BGM_M TRINITY_DN3429_c1_g1 284.022944164058 0.0197047524843928 BAT TRINITY_DN9809_c1_g1 273.061302924316 4.07389825239352e-05 BRO TRINITY_DN65238_c0_g1 406.051024410829 3.03986102166882e-30 BGM TRINITY_DN3429_c1_g1 234.760268317373 0.311910851049368 OG0009043 TRINITY_DN9809_c1_g1_i2.p1 47.75 53.21 49.61 TRINITY_DN65238_c0_g1_i3.p1 47.95 52.25 49.43 TRINITY_DN3429_c1_g1_i8.p1 47.54 53.21 49.48
BGM_M TRINITY_DN2414_c3_g1 2640.00237231896 2.79988097835072e-172 BAT TRINITY_DN10349_c0_g1 1398.49885096238 5.58624565019573e-06 BRO TRINITY_DN3612_c3_g2 2016.45482381362 2.40918990205991e-36 BGM TRINITY_DN2414_c3_g1 1286.16183830006 1.19403504210575e-36 OG0009044 TRINITY_DN10349_c0_g1_i6.p1 45.27 36.01 42.18 TRINITY_DN3612_c3_g2_i3.p1 45.53 36.44 42.50 TRINITY_DN2414_c3_g1_i3.p1 45.48 37.61 42.86
BGM_M TRINITY_DN19630_c0_g1 16.1150083563726 9.40544794837175e-05 BAT TRINITY_DN11461_c0_g1 13.6027009748191 0.478653704200242 BRO TRINITY_DN6363_c0_g1 13.2819101265677 0.13959983478876 BGM TRINITY_DN19630_c0_g1 4.9693537815002 0.643949083373769 OG0009045 TRINITY_DN11461_c0_g1_i5.p1 43.86 37.41 41.81 TRINITY_DN6363_c0_g1_i13.p1 44.02 37.55 41.96 TRINITY_DN19630_c0_g1_i11.p1 44.04 38.13 42.17
BGM_M TRINITY_DN66582_c1_g1 180.847916094905 4.72635285143718e-14 BAT TRINITY_DN1444_c0_g1 223.636210324046 0.309959522254213 BRO TRINITY_DN7951_c0_g1 247.274951831151 0.0535025103970842 BGM TRINITY_DN66582_c1_g1 175.906892837837 0.578826297825462 OG0009046 TRINITY_DN1444_c0_g1_i5.p2 50.85 92.75 64.94 TRINITY_DN7951_c0_g1_i1.p1 50.97 93.20 65.05 TRINITY_DN66582_c1_g1_i4.p1 50.73 94.17 65.21
BGM_M TRINITY_DN365_c14_g1 2518.73531806308 6.26629855493926e-22 BAT TRINITY_DN1688_c0_g1 656.260790724109 1.712146614036e-66 BRO TRINITY_DN43611_c0_g1 2380.02971680943 5.22817895034684e-21 BGM TRINITY_DN365_c14_g1 1652.15604192888 9.30559718367446e-80 OG0009047 TRINITY_DN1688_c0_g1_i3.p2 46.90 74.36 56.14 TRINITY_DN43611_c0_g1_i3.p1 44.66 65.08 51.46 TRINITY_DN365_c14_g1_i1.p1 44.39 64.26 51.01
BGM_M TRINITY_DN626_c1_g1 192.078516829919 0.598250780969588 BAT TRINITY_DN270_c1_g1 109.260984838631 0.0187242707807034 BRO TRINITY_DN102_c0_g3 177.953752056082 1.15582657524816e-05 BGM TRINITY_DN626_c1_g1 160.571439800679 0.000164560434633004 OG0009048 TRINITY_DN270_c1_g1_i5.p2 45.78 64.07 52.11 TRINITY_DN102_c0_g3_i4.p1 41.11 58.66 47.10 TRINITY_DN626_c1_g1_i7.p1 35.05 45.11 38.41
BGM_M TRINITY_DN23400_c0_g3 78.9251935756649 1.30884451530159e-06 BAT TRINITY_DN28006_c0_g1 106.262659006035 0.660168886837878 BRO TRINITY_DN5659_c0_g1 85.695531670938 0.128084425077374 BGM TRINITY_DN23400_c0_g3 29.6093577616921 0.271063413512974 OG0009049 TRINITY_DN28006_c0_g1_i1.p2 50.80 62.77 54.84 TRINITY_DN5659_c0_g1_i11.p2 48.81 71.81 56.47 TRINITY_DN23400_c0_g3_i3.p2 46.12 68.98 53.74
BGM_M TRINITY_DN3398_c2_g2 24.0822840387074 2.05963587374202e-12 BAT TRINITY_DN3016_c0_g1 23.5854511479787 0.3804762831975 BRO TRINITY_DN1984_c1_g1 34.7362501132984 0.0454302644416765 BGM TRINITY_DN3398_c2_g2 8.2265532345397 0.995320348210485 OG0009050 TRINITY_DN3016_c0_g1_i1.p1 44.24 59.52 49.44 TRINITY_DN1984_c1_g1_i10.p1 46.02 62.80 51.73 TRINITY_DN3398_c2_g2_i1.p1 30.95 37.30 33.07
BGM_M TRINITY_DN18560_c0_g1 56.5071214210769 0.122294420002524 BAT TRINITY_DN46169_c0_g1 24.5265335892587 0.967492613376872 BRO TRINITY_DN5466_c0_g1 20.6945556361904 0.367462803720438 BGM TRINITY_DN18560_c0_g1 36.0646512593584 0.0602873256552334 OG0009051 TRINITY_DN46169_c0_g1_i8.p1 51.08 77.68 60.14 TRINITY_DN5466_c0_g1_i4.p1 53.98 82.38 63.66 TRINITY_DN18560_c0_g1_i7.p1 51.08 77.68 60.14
BGM_M TRINITY_DN1112_c0_g3 142.21807943294 1.37417565796413e-51 BAT TRINITY_DN624_c1_g1 256.558837698933 0.544442224028658 BRO TRINITY_DN196_c0_g2 413.478168670826 0.000614600890140108 BGM TRINITY_DN1112_c0_g3 175.753224302289 0.665209995740293 OG0009052 TRINITY_DN624_c1_g1_i3.p1 52.32 37.27 47.32 TRINITY_DN196_c0_g2_i3.p1 52.11 37.69 47.30 TRINITY_DN1112_c0_g3_i2.p1 53.70 36.74 48.07
BGM_M TRINITY_DN2869_c2_g1 262.242478340792 0.000436430140422456 BAT TRINITY_DN1093_c4_g1 168.467323407961 0.13724024004168 BRO TRINITY_DN853_c4_g1 219.3220808117 9.57992961176294e-05 BGM TRINITY_DN2869_c2_g1 158.551211525355 0.296581571150265 OG0009053 TRINITY_DN1093_c4_g1_i1.p1 50.22 62.31 54.31 TRINITY_DN853_c4_g1_i1.p1 50.37 62.91 54.61 TRINITY_DN2869_c2_g1_i3.p1 50.15 62.61 54.36
BGM_M TRINITY_DN11172_c0_g1 49.8846078029713 1.66326413644871e-08 BAT TRINITY_DN1175_c0_g1 28.1163613497969 0.179280582670141 BRO TRINITY_DN2659_c0_g1 27.106085169212 0.0384592637790695 BGM TRINITY_DN11172_c0_g1 62.9223660906028 0.137911982530204 OG0009054 TRINITY_DN1175_c0_g1_i3.p1 46.61 71.93 55.16 TRINITY_DN2659_c0_g1_i19.p1 47.96 74.40 56.88 TRINITY_DN11172_c0_g1_i1.p1 46.71 72.82 55.41
BGM_M TRINITY_DN17182_c1_g1 68.9305854640458 0.241410994737136 BAT TRINITY_DN15880_c0_g1 168.668945475609 0.0433080322329153 BRO TRINITY_DN868_c2_g1 116.205350239511 0.0198812007626231 BGM TRINITY_DN17182_c1_g1 64.7659815171751 0.697488616187335 OG0009055 TRINITY_DN15880_c0_g1_i4.p1 53.58 78.01 61.81 TRINITY_DN868_c2_g1_i4.p1 53.87 79.43 62.39 TRINITY_DN17182_c1_g1_i5.p1 53.77 78.76 62.19
BGM_M TRINITY_DN4233_c0_g1 307.424162318244 3.03815495785151e-19 BAT TRINITY_DN452_c0_g1 496.07362147929 0.481188122618976 BRO TRINITY_DN1777_c2_g1 72.5098573244994 0.00159419469134265 BGM TRINITY_DN4233_c0_g1 360.94910352765 0.00947213261850725 OG0009056 TRINITY_DN452_c0_g1_i1.p1 42.64 46.52 44.01 TRINITY_DN1777_c2_g1_i2.p2 41.41 56.71 46.72 TRINITY_DN4233_c0_g1_i1.p2 42.77 46.52 44.09
BGM_M TRINITY_DN7363_c0_g3 2.07532881728683 0.513058320349618 BAT TRINITY_DN84620_c0_g1 92.937516902684 6.70797841572915e-09 BRO TRINITY_DN31800_c0_g1 194.808213319345 3.56427746217355e-10 BGM TRINITY_DN7363_c0_g3 48.8863000629142 6.35920981495878e-23 OG0009057 TRINITY_DN84620_c0_g1_i4.p3 60.78 78.54 66.94 TRINITY_DN31800_c0_g1_i2.p1 54.90 79.90 63.23 TRINITY_DN7363_c0_g3_i2.p2 60.30 78.50 66.61
BGM_M TRINITY_DN1278_c0_g1 341.199211128967 1.93436784932803e-06 BAT TRINITY_DN1775_c1_g1 136.745123177755 0.271029622579074 BRO TRINITY_DN38570_c0_g1 302.269436996872 0.398287998094765 BGM TRINITY_DN1278_c0_g1 122.565400181074 0.891034983594647 OG0009058 TRINITY_DN1775_c1_g1_i4.p1 48.80 89.25 62.44 TRINITY_DN38570_c0_g1_i3.p1 51.26 94.48 65.67 TRINITY_DN1278_c0_g1_i2.p1 49.53 91.56 63.70
BGM_M TRINITY_DN25052_c0_g1 15.6776242285838 0.274422882750687 BAT TRINITY_DN21709_c0_g1 5.94690966759722 0.00511970457698094 BRO TRINITY_DN12121_c0_g1 11.5339552968443 0.0168085543442515 BGM TRINITY_DN25052_c0_g1 6.00330466553082 0.00289340607193247 OG0009059 TRINITY_DN21709_c0_g1_i2.p1 47.74 39.47 45.09 TRINITY_DN12121_c0_g1_i1.p1 45.48 37.56 42.90 TRINITY_DN25052_c0_g1_i7.p1 47.10 38.12 44.11
BGM_M TRINITY_DN1882_c1_g1 190.083274648962 1.40650966296985e-09 BAT TRINITY_DN2942_c0_g1 254.202254908914 0.00217071702084284 BRO TRINITY_DN12563_c1_g1 151.471293909563 0.0334576919542088 BGM TRINITY_DN1882_c1_g1 56.8330501340243 0.0619871643444201 OG0009060 TRINITY_DN2942_c0_g1_i3.p1 54.67 90.83 66.82 TRINITY_DN12563_c1_g1_i2.p1 51.87 89.33 64.50 TRINITY_DN1882_c1_g1_i4.p2 56.84 90.30 68.15
BGM_M TRINITY_DN1394_c0_g1 197.239051689029 0.200768044982723 BAT TRINITY_DN3128_c0_g2 112.705715278542 0.340040013502268 BRO TRINITY_DN2258_c1_g1 37.727181202827 0.262219756108967 BGM TRINITY_DN1394_c0_g1 128.772826345321 0.903066855391587 OG0009061 TRINITY_DN3128_c0_g2_i4.p1 53.15 90.84 65.85 TRINITY_DN2258_c1_g1_i1.p1 53.10 94.72 66.97 TRINITY_DN1394_c0_g1_i3.p2 51.91 93.62 65.82
BGM_M TRINITY_DN5454_c8_g1 146.986009322032 6.43654461150126e-33 BAT TRINITY_DN320_c0_g1 65.3930961034058 3.3903134913348e-05 BRO TRINITY_DN7185_c0_g1 82.6467705840957 0.000162855137770123 BGM TRINITY_DN5454_c8_g1 99.026585525403 0.997822683090438 OG0009062 TRINITY_DN320_c0_g1_i1.p1 57.77 89.54 68.58 TRINITY_DN7185_c0_g1_i12.p1 60.40 78.85 66.77 TRINITY_DN5454_c8_g1_i1.p1 54.43 90.29 66.38
BGM_M TRINITY_DN1316_c3_g1 526.237207786468 6.37911774900781e-65 BAT TRINITY_DN4094_c0_g1 483.251946337743 3.91003223289619e-06 BRO TRINITY_DN4867_c0_g1 670.892760874937 5.63397798952761e-08 BGM TRINITY_DN1316_c3_g1 413.80560738775 0.593864027467061 OG0009063 TRINITY_DN4094_c0_g1_i21.p1 50.08 66.88 55.74 TRINITY_DN4867_c0_g1_i6.p1 51.87 70.41 58.05 TRINITY_DN1316_c3_g1_i1.p1 50.07 65.42 55.19
BGM_M TRINITY_DN6330_c0_g1 38.4583379831078 0.0501646787746588 BAT TRINITY_DN4225_c0_g2 70.0684454002706 0.974904466607455 BRO TRINITY_DN5382_c0_g1 105.499073802387 0.0766315257482145 BGM TRINITY_DN6330_c0_g1 25.2684677840059 0.922707665241889 OG0009064 TRINITY_DN4225_c0_g2_i3.p1 37.57 56.04 43.91 TRINITY_DN5382_c0_g1_i4.p1 40.05 43.77 41.29 TRINITY_DN6330_c0_g1_i2.p1 39.25 52.34 43.61
BGM_M TRINITY_DN7674_c0_g3 104.494265465966 0.707790580325637 BAT TRINITY_DN50633_c0_g1 287.81882197834 0.00128384597940346 BRO TRINITY_DN87160_c0_g1 313.375904008398 0.00899833391387688 BGM TRINITY_DN7674_c0_g3 109.436821554532 0.0226866589491415 OG0009065 TRINITY_DN50633_c0_g1_i4.p1 48.43 69.44 55.58 TRINITY_DN87160_c0_g1_i1.p1 48.47 74.49 57.14 TRINITY_DN7674_c0_g3_i1.p1 50.74 80.59 60.86
