sp transcript logFC pval sp transcript logFC pval sp transcript logFC pval sp transcript logFC pval OG branch transcript dNdS t dN dS branch transcript dNdS t dN dS branch transcript dNdS t dN dS branch transcript OTUs dNdS t dN dS contig_BGM 1+2GC% 3rdGC% totGC% contig_BRO 1+2GC% 3rdGC% totGC% contig_BGM 1+2GC% 3rdGC% totGC% OG BAT_W-S BAT_S-W BRO_W-S BRO_S-W BGM_W-S BGM_S-W BGC_BAT BGC_BRO BGC_BGM ENC_BAT ENC_BRO ENC_BGM SCUO_BAT SCUO_BRO SCUO_BGM MILC_BAT MILC_BRO MILC_BGM BAT_4FDS BRO_4FDS BGM_4FDS
BGM_M TRINITY_DN3019_c1_g1 166.517089632 2.57529729124995e-06 BAT TRINITY_DN41_c2_g1 191.351215094332 0.56409414133568 BRO TRINITY_DN5112_c1_g1 281.333215513841 0.454624229781727 BGM TRINITY_DN3019_c1_g1 117.59590943323 0.969166123924074 OG0005394 BAT OG0005394.ref.mafft.n 0.0756 0.006 0.0005 0.0065 BRO OG0005394.ref.mafft.n 0.0756 0.009 0.0008 0.0108 BGM OG0005394.ref.mafft.n 0.0756 0.015 0.0014 0.0183 BGM_BAT OG0005394.ref.mafft.n 2 0.0756 0.000 0.0000 0.0000 TRINITY_DN41_c2_g1_i1.p1 44.32 45.41 44.69 TRINITY_DN5112_c1_g1_i12.p1 43.89 46.72 44.83 TRINITY_DN3019_c1_g1_i3.p1 44.10 44.98 44.40 OG0005394 1.542354e-15 -1.91524e-16 2.087572 3.06375 2.136464 6.110982 NA NA NA 61 58.54542 60.45003 0.1266797 0.1305236 0.1266797 0.3399878 0.3542065 0.3399878 0.4444444 0.4444444 0.4444444
BGM_M TRINITY_DN5444_c0_g3 1145.87859027765 3.2989913375328e-06 BAT TRINITY_DN4222_c1_g1 2732.67541555922 0.219994742197695 BRO TRINITY_DN1981_c0_g1 4460.844255229 0.699482035595217 BGM TRINITY_DN5444_c0_g3 1805.83855040134 0.295523527997051 OG0005395 BAT OG0005395.ref.mafft.n 0.0162 0.014 0.0003 0.0200 BRO OG0005395.ref.mafft.n 0.0162 0.072 0.0017 0.1033 BGM OG0005395.ref.mafft.n 0.0162 0.035 0.0008 0.0501 BGM_BAT OG0005395.ref.mafft.n 2 0.0162 0.000 0.0000 0.0000 TRINITY_DN4222_c1_g1_i4.p1 52.70 84.17 63.19 TRINITY_DN1981_c0_g1_i2.p1 51.97 77.70 60.55 TRINITY_DN5444_c0_g3_i1.p1 52.70 83.40 62.93 OG0005395 0.9061268 1.611048 7.626277 10.80562 4.70971 7.698958 NA NA NA 39.85685 45.26285 45.19676 0.3203799 0.2700027 0.3203799 0.433052 0.4271634 0.433052 0.8120301 0.8120301 0.8345865
BGM_M TRINITY_DN14728_c0_g1 39.4268599887675 5.24522444940589e-09 BAT TRINITY_DN4571_c0_g2 17.3627587687932 0.794841163495032 BRO TRINITY_DN58487_c0_g1 27.8227369959278 0.760610244738859 BGM TRINITY_DN14728_c0_g1 23.0630938763564 0.776169447582822 OG0005396 BAT OG0005396.ref.mafft.n 0.1052 0.003 0.0004 0.0035 BRO OG0005396.ref.mafft.n 0.1052 0.056 0.0072 0.0682 BGM OG0005396.ref.mafft.n 0.1052 0.015 0.0019 0.0185 BGM_BAT OG0005396.ref.mafft.n 2 0.1052 0.004 0.0005 0.0048 TRINITY_DN4571_c0_g2_i4.p2 55.92 86.94 66.26 TRINITY_DN58487_c0_g1_i10.p1 56.49 88.42 67.13 TRINITY_DN14728_c0_g1_i19.p1 54.39 87.82 65.54 OG0005396 1.517331 0.6895408 35.5192 12.5354 6.001768 7.01796 NA 1.234981 NA 37.87217 37.42897 38.31242 0.3575098 0.3793071 0.3575098 0.4656132 0.4838714 0.4656132 0.8409091 0.8409091 0.8522727
BGM_M TRINITY_DN565_c2_g1 346.880198359612 3.00399534003549e-06 BAT TRINITY_DN46532_c0_g1 224.002045085542 0.207432204518571 BRO TRINITY_DN27053_c4_g1 369.122454932545 2.03000515766636e-30 BGM TRINITY_DN565_c2_g1 244.966023475393 6.99102081932744e-11 OG0005397 BAT OG0005397.ref.mafft.n 0.2244 0.052 0.0108 0.0480 BRO OG0005397.ref.mafft.n 0.2244 0.019 0.0038 0.0170 BGM OG0005397.ref.mafft.n 0.2244 0.068 0.0141 0.0627 BGM_BAT OG0005397.ref.mafft.n 2 0.2244 0.032 0.0066 0.0293 TRINITY_DN46532_c0_g1_i2.p1 51.61 78.71 60.83 TRINITY_DN27053_c4_g1_i1.p2 49.05 83.81 60.63 TRINITY_DN565_c2_g1_i1.p1 50.57 77.44 59.70 OG0005397 9.35314 13.92828 6.173648 7.684425 12.90865 18.28808 NA NA NA 46.54715 40.59016 45.63583 0.2769776 0.4132543 0.2769776 0.4099357 0.4228675 0.4099357 0.7692308 0.7564103 0.7564103
BGM_M TRINITY_DN15646_c0_g1 294.756998208965 0.128321241723919 BAT TRINITY_DN4838_c0_g1 196.253811891142 0.00241190565019335 BRO TRINITY_DN5468_c1_g1 191.702713202662 1.85092279258193e-13 BGM TRINITY_DN15646_c0_g1 213.94373604855 0.000376771860953502 OG0005398 BAT OG0005398.ref.mafft.n 0.1271 0.017 0.0028 0.0223 BRO OG0005398.ref.mafft.n 0.1573 0.040 0.0074 0.0473 BGM OG0005398.ref.mafft.n 0.1014 0.015 0.0022 0.0219 BGM_BAT OG0005398.ref.mafft.n 2 0.0001 0.001 0.0000 0.0015 TRINITY_DN4838_c0_g1_i3.p1 53.74 89.54 65.68 TRINITY_DN5468_c1_g1_i6.p1 54.27 89.72 66.14 TRINITY_DN15646_c0_g1_i8.p1 53.69 89.20 65.53 OG0005398 9.013918 13.69397 31.46033 23.24609 7.226855 15.12249 NA NA NA 36.58364 36.42101 36.78039 0.3756599 0.3956622 0.3756599 0.4665242 0.4675349 0.4665242 0.9848485 0.969697 0.969697
BGM_M TRINITY_DN5240_c0_g2 243.474483887628 0.965715256350312 BAT TRINITY_DN4899_c0_g1 198.750660724654 0.179128542369368 BRO TRINITY_DN5830_c0_g1 327.384432307506 0.000134755105793317 BGM TRINITY_DN5240_c0_g2 187.716900726462 0.0562688303648061 OG0005399 BAT OG0005399.ref.mafft.n 0.3046 0.007 0.0014 0.0045 BRO OG0005399.ref.mafft.n 0.3046 0.027 0.0056 0.0184 BGM OG0005399.ref.mafft.n 0.3046 0.007 0.0015 0.0049 BGM_BAT OG0005399.ref.mafft.n 2 0.3046 0.000 0.0000 0.0000 TRINITY_DN4899_c0_g1_i2.p1 45.03 41.56 43.87 TRINITY_DN5830_c0_g1_i3.p1 45.16 44.37 44.93 TRINITY_DN5240_c0_g2_i3.p1 44.93 41.93 43.93 OG0005399 3.173904 14.94966 45.49391 22.31523 4.176026 13.95276 NA NA NA 56.21308 57.44797 56.65263 0.05165861 0.04676125 0.05165861 0.4648654 0.4676729 0.4648654 0.4210526 0.4736842 0.4736842
BGM_M TRINITY_DN12051_c0_g1 3.15908811058474 0.0215217980183308 BAT TRINITY_DN5438_c0_g1 98.2735112949543 0.191134739493792 BRO TRINITY_DN6342_c0_g1 106.142029613117 0.00680206799814964 BGM TRINITY_DN12051_c0_g1 1.77187119819659 0.956769663836473 OG0005400 BAT OG0005400.ref.mafft.n 2.1407 0.000 0.0000 0.0000 BRO OG0005400.ref.mafft.n 0.1596 0.060 0.0124 0.0777 BGM OG0005400.ref.mafft.n 0.1873 0.350 0.0773 0.4127 BGM_BAT OG0005400.ref.mafft.n 2 0.0001 0.009 0.0000 0.0247 TRINITY_DN5438_c0_g1_i12.p1 42.15 84.29 56.20 TRINITY_DN6342_c0_g1_i5.p1 42.66 90.99 58.91 TRINITY_DN12051_c0_g1_i9.p1 45.98 78.76 57.31 OG0005400 3.47156 6.444436 22.96619 10.10506 75.5949 86.82844 NA 1.861151 NA 38.56907 31.28088 45.13268 0.3779681 0.5531552 0.3779681 0.4210842 0.5817736 0.4210842 1 1 0.75
BGM_M TRINITY_DN10792_c0_g1 225.997147161266 2.96414977581974e-17 BAT TRINITY_DN55004_c1_g1 136.038400129708 0.825199935666397 BRO TRINITY_DN32422_c0_g1 85.0718521761307 0.00189135067885776 BGM TRINITY_DN10792_c0_g1 78.917525922146 0.290678718111765 OG0005402 BAT OG0005402.ref.mafft.n 0.2394 0.018 0.0036 0.0151 BRO OG0005402.ref.mafft.n 0.1916 0.100 0.0178 0.0927 BGM OG0005402.ref.mafft.n 0.2200 0.016 0.0031 0.0141 BGM_BAT OG0005402.ref.mafft.n 2 1.9563 0.000 0.0000 0.0000 TRINITY_DN55004_c1_g1_i6.p1 51.11 75.64 59.28 TRINITY_DN32422_c0_g1_i3.p1 52.23 81.51 62.05 TRINITY_DN10792_c0_g1_i11.p1 50.46 78.34 59.83 OG0005402 4.545696 15.52617 77.83525 33.96755 15.02105 13.19758 NA 0.9578731 NA 46.96931 41.32253 44.11303 0.215669 0.2580607 0.215669 0.4631857 0.4873102 0.4631857 0.840708 0.8938053 0.8495575
BGM_M TRINITY_DN10872_c0_g2 80.1398043908877 0.101322922442139 BAT TRINITY_DN5575_c0_g1 52.7381165692622 0.105831333398231 BRO TRINITY_DN465_c0_g2 93.6078172066013 0.000345776529445835 BGM TRINITY_DN10872_c0_g2 44.3596101513932 0.163076099398913 OG0005403 BAT OG0005403.ref.mafft.n 0.2279 0.006 0.0013 0.0056 BRO OG0005403.ref.mafft.n 0.3002 0.043 0.0106 0.0352 BGM OG0005403.ref.mafft.n 0.0710 0.011 0.0012 0.0171 BGM_BAT OG0005403.ref.mafft.n 2 0.2597 0.008 0.0020 0.0076 TRINITY_DN5575_c0_g1_i3.p1 54.08 91.43 66.53 TRINITY_DN465_c0_g2_i2.p1 56.10 91.80 68.00 TRINITY_DN10872_c0_g2_i16.p1 54.42 90.96 66.60 OG0005403 0.9390405 2.052254 30.5448 10.194 2.990123 4.991348 NA 1.246106 NA 34.80009 34.46872 35.18575 0.4299789 0.4426459 0.4299789 0.4691418 0.5028495 0.4691418 0.9526316 0.9631579 0.9315789
BGM_M TRINITY_DN517_c6_g1 176.492661338766 0.0713914281261321 BAT TRINITY_DN604_c3_g3 93.5006604537531 0.334690938661965 BRO TRINITY_DN34789_c0_g4 71.3732581190364 0.0508601594769494 BGM TRINITY_DN517_c6_g1 83.1513862761703 0.00330860061642811 OG0005404 BAT OG0005404.ref.mafft.n 0.0851 0.006 0.0006 0.0068 BRO OG0005404.ref.mafft.n 0.0851 0.053 0.0048 0.0560 BGM OG0005404.ref.mafft.n 0.0851 0.008 0.0007 0.0082 BGM_BAT OG0005404.ref.mafft.n 2 0.0851 0.000 0.0000 0.0000 TRINITY_DN604_c3_g3_i2.p1 54.10 73.36 60.52 TRINITY_DN34789_c0_g4_i1.p1 54.71 78.28 62.57 TRINITY_DN517_c6_g1_i3.p2 53.47 73.17 60.22 OG0005404 0.226452 3.494306 18.3765 6.988892 0.1800879 4.792475 NA NA NA 53.94171 43.76069 51.29789 0.2312676 0.2991076 0.2312676 0.3660303 0.4195445 0.3660303 0.6769231 0.7692308 0.6923077
BGM_M TRINITY_DN13957_c3_g1 274.810647159808 4.06122250527681e-28 BAT TRINITY_DN728_c0_g3 429.558031989739 6.02370339377328e-33 BRO TRINITY_DN430_c1_g4 727.258005824163 2.37360056908477e-14 BGM TRINITY_DN13957_c3_g1 345.902151756868 1.08843932980717e-49 OG0005406 BAT OG0005406.ref.mafft.n 0.0901 0.005 0.0007 0.0075 BRO OG0005406.ref.mafft.n 0.0901 0.005 0.0007 0.0076 BGM OG0005406.ref.mafft.n 0.0901 0.003 0.0004 0.0049 BGM_BAT OG0005406.ref.mafft.n 2 0.0901 0.000 0.0000 0.0000 TRINITY_DN728_c0_g3_i1.p2 55.39 90.45 67.07 TRINITY_DN430_c1_g4_i1.p1 55.27 90.87 67.14 TRINITY_DN13957_c3_g1_i8.p1 56.03 89.61 67.22 OG0005406 2.019625 3.409188 2.259311 2.241189 2.175444 2.1559 NA NA NA 32.12044 31.94862 33.8448 0.4736321 0.4928059 0.4736321 0.4500586 0.4407314 0.4500586 0.8706468 0.880597 0.8756219
BGM_M TRINITY_DN6526_c1_g1 27.0445368241783 8.72870866731875e-15 BAT TRINITY_DN784_c0_g1 89.5027292489032 4.11240206506988e-16 BRO TRINITY_DN636_c4_g1 39.3351447033743 3.71997332330603e-22 BGM TRINITY_DN6526_c1_g1 14.9070467781587 0.00259484618051705 OG0005407 BAT OG0005407.ref.mafft.n 0.6753 0.013 0.0039 0.0058 BRO OG0005407.ref.mafft.n 0.2410 0.050 0.0095 0.0396 BGM OG0005407.ref.mafft.n 2.0822 0.018 0.0067 0.0032 BGM_BAT OG0005407.ref.mafft.n 2 13.0283 0.002 0.0010 0.0001 TRINITY_DN784_c0_g1_i1.p1 60.89 80.71 67.50 TRINITY_DN636_c4_g1_i1.p2 59.87 78.98 66.24 TRINITY_DN6526_c1_g1_i1.p2 59.95 78.65 66.43 OG0005407 5.48623 5.471877 19.66145 31.96996 7.023336 6.465296 NA NA NA 42.5261 46.15624 44.87427 0.2734137 0.2447531 0.2734137 0.4351892 0.4625671 0.4351892 0.8076923 0.7884615 0.8076923
BGM_M TRINITY_DN565_c0_g3 250.333779191565 5.38122578199202e-16 BAT TRINITY_DN810_c10_g1 246.604709146812 7.56829498105739e-09 BRO TRINITY_DN147_c0_g4 256.382913219477 6.29076046798138e-05 BGM TRINITY_DN565_c0_g3 179.946095506995 2.69398059792965e-07 OG0005408 BAT OG0005408.ref.mafft.n 0.1047 0.012 0.0015 0.0144 BRO OG0005408.ref.mafft.n 0.1047 0.017 0.0022 0.0212 BGM OG0005408.ref.mafft.n 0.1047 0.005 0.0007 0.0069 BGM_BAT OG0005408.ref.mafft.n 2 0.1047 0.000 0.0000 0.0000 TRINITY_DN810_c10_g1_i9.p1 50.93 80.19 60.68 TRINITY_DN147_c0_g4_i3.p1 50.31 82.36 61.00 TRINITY_DN565_c0_g3_i1.p1 50.53 80.24 60.43 OG0005408 14.31364 13.78539 22.02013 22.72052 3.348234 9.595715 NA NA NA 41.84317 40.16489 41.65031 0.2108118 0.243843 0.2108118 0.4516686 0.4767221 0.4516686 0.6956522 0.7173913 0.7173913
BGM_M TRINITY_DN40878_c0_g1 149.729646447213 0.814181459096546 BAT TRINITY_DN8215_c0_g2 200.737084365262 0.00539841624095318 BRO TRINITY_DN12489_c0_g1 350.465267730516 4.29848324103314e-33 BGM TRINITY_DN40878_c0_g1 134.01146492307 0.00377262009345188 OG0005409 BAT OG0005409.ref.mafft.n 0.0888 0.003 0.0003 0.0031 BRO OG0005409.ref.mafft.n 0.0888 0.002 0.0002 0.0023 BGM OG0005409.ref.mafft.n 0.0888 0.007 0.0008 0.0089 BGM_BAT OG0005409.ref.mafft.n 2 0.0888 0.010 0.0011 0.0119 TRINITY_DN8215_c0_g2_i1.p1 44.87 68.87 52.87 TRINITY_DN12489_c0_g1_i3.p1 45.59 69.85 53.68 TRINITY_DN40878_c0_g1_i7.p1 44.87 67.88 52.54 OG0005409 0.06060742 0.4472766 3.954355 4.707343 0.6739018 5.665338 NA NA NA 51.49425 52.31825 53.733 0.1435567 0.1574102 0.1435567 0.4019615 0.4273905 0.4019615 0.7068966 0.7068966 0.6810345
BGM_M TRINITY_DN725_c0_g1 1383.90751726211 0.036820301995382 BAT TRINITY_DN8623_c0_g3 1069.77820043225 0.00802831031160118 BRO TRINITY_DN23267_c0_g2 704.570722722155 4.38238526163612e-06 BGM TRINITY_DN725_c0_g1 726.047557702517 0.342729497274601 OG0005412 BAT OG0005412.ref.mafft.n 0.2231 0.037 0.0072 0.0321 BRO OG0005412.ref.mafft.n 0.2231 0.031 0.0059 0.0264 BGM OG0005412.ref.mafft.n 0.2231 0.015 0.0028 0.0127 BGM_BAT OG0005412.ref.mafft.n 2 0.2231 0.084 0.0161 0.0722 TRINITY_DN8623_c0_g3_i6.p1 56.41 73.35 62.06 TRINITY_DN23267_c0_g2_i3.p1 54.12 78.30 62.30 TRINITY_DN725_c0_g1_i4.p1 55.73 74.24 61.90 OG0005412 12.02479 9.726984 52.23885 29.29976 4.819004 10.11672 NA 0.9513341 NA 50.19534 45.93162 49.31856 0.1613579 0.2237541 0.1613579 0.4404086 0.4718934 0.4404086 0.6785714 0.7410714 0.6785714
BGM_M TRINITY_DN22580_c0_g1 12.1324538346329 2.28775071479666e-11 BAT TRINITY_DN8972_c0_g2 2.65517804159391 0.00062055361553683 BRO TRINITY_DN41099_c0_g1 1.11140291532786 0.00320243447485553 BGM TRINITY_DN22580_c0_g1 2.06348147683453 0.00141902513748661 OG0005413 BAT OG0005413.ref.mafft.n 0.1281 0.003 0.0004 0.0034 BRO OG0005413.ref.mafft.n 0.1281 0.000 0.0000 0.0002 BGM OG0005413.ref.mafft.n 0.1281 0.007 0.0011 0.0085 BGM_BAT OG0005413.ref.mafft.n 2 0.1281 0.022 0.0034 0.0266 TRINITY_DN8972_c0_g2_i1.p1 61.60 87.77 70.32 TRINITY_DN41099_c0_g1_i1.p2 59.80 92.86 71.18 TRINITY_DN22580_c0_g1_i3.p1 61.95 87.42 70.44 OG0005413 0.1491005 2.709196 3.382307 4.28246 1.368922 2.934302 NA NA NA 43.20389 32.07345 41.3983 0.4150726 0.615254 0.4150726 0.4179841 0.4164104 0.4179841 0.8529412 0.8823529 0.8529412
BGM_M TRINITY_DN7321_c0_g2 93.2355940675039 1.76528855027828e-29 BAT TRINITY_DN9107_c0_g1 49.5612892932148 0.000268974215195194 BRO TRINITY_DN59993_c0_g4 43.1147013635534 0.000391990245668196 BGM TRINITY_DN7321_c0_g2 16.4830874349165 0.00803083234289076 OG0005414 BAT OG0005414.ref.mafft.n 0.0141 0.009 0.0002 0.0173 BRO OG0005414.ref.mafft.n 0.0141 0.000 0.0000 0.0000 BGM OG0005414.ref.mafft.n 0.0141 0.007 0.0002 0.0123 BGM_BAT OG0005414.ref.mafft.n 2 0.0141 0.020 0.0005 0.0372 TRINITY_DN9107_c0_g1_i10.p2 49.26 83.44 60.65 TRINITY_DN59993_c0_g4_i4.p1 50.86 89.63 63.78 TRINITY_DN7321_c0_g2_i8.p2 50.58 90.20 63.78 OG0005414 0.5514206 1.772714 8.466178 7.75256 2.883485 2.611662 NA NA NA 40.70175 34.96952 35.49614 0.4624732 0.4848594 0.4624732 0.4659608 0.4805673 0.4659608 0.8717949 0.8717949 0.9102564
BGM_M TRINITY_DN8162_c0_g2 229.025980112371 2.80614637424131e-16 BAT TRINITY_DN93_c9_g1 59.7016156887487 5.42087115396148e-12 BRO TRINITY_DN907_c2_g2 84.4546680715591 1.24653242831222e-23 BGM TRINITY_DN8162_c0_g2 70.4360007818912 1.97449364575181e-08 OG0005415 BAT OG0005415.ref.mafft.n 0.0800 0.010 0.0008 0.0104 BRO OG0005415.ref.mafft.n 0.0800 0.023 0.0019 0.0234 BGM OG0005415.ref.mafft.n 0.0800 0.005 0.0004 0.0055 BGM_BAT OG0005415.ref.mafft.n 2 0.0800 0.016 0.0013 0.0165 TRINITY_DN93_c9_g1_i3.p1 54.13 56.49 54.92 TRINITY_DN907_c2_g2_i4.p1 51.91 61.59 55.21 TRINITY_DN8162_c0_g2_i8.p1 50.48 65.30 55.42 OG0005415 1.278099 2.461979 26.28442 19.32242 1.337803 5.994366 NA NA NA 56.36535 52.9678 52.55503 0.1442817 0.1124515 0.1442817 0.4585269 0.449884 0.4585269 0.6363636 0.6783217 0.6223776
BGM_M TRINITY_DN159_c4_g1 70.9285922430476 2.25103849379753e-12 BAT TRINITY_DN988_c1_g1 57.3946192318876 2.8787891898098e-07 BRO TRINITY_DN861_c8_g1 112.515451230401 4.71361780451956e-11 BGM TRINITY_DN159_c4_g1 78.3212162689504 0.0262186160470981 OG0005416 BAT OG0005416.ref.mafft.n 0.0924 0.007 0.0008 0.0082 BRO OG0005416.ref.mafft.n 0.0924 0.000 0.0000 0.0000 BGM OG0005416.ref.mafft.n 0.0924 0.011 0.0012 0.0133 BGM_BAT OG0005416.ref.mafft.n 2 0.0924 0.013 0.0016 0.0168 TRINITY_DN988_c1_g1_i8.p1 48.19 75.32 57.23 TRINITY_DN861_c8_g1_i6.p1 49.29 75.84 58.14 TRINITY_DN159_c4_g1_i3.p1 48.66 75.94 57.83 OG0005416 0.1708991 2.786978 3.278131 10.02636 5.565484 8.713988 NA NA NA 46.8379 47.2123 45.73128 0.1966977 0.190525 0.1966977 0.4480861 0.450141 0.4480861 0.7718447 0.7621359 0.7669903
BGM_M TRINITY_DN10665_c1_g1 160.124082565101 0.458313290850833 BAT TRINITY_DN9993_c0_g1 139.695639784086 0.0587943197476815 BRO TRINITY_DN311417_c0_g1 309.543945756567 0.245503205731001 BGM TRINITY_DN10665_c1_g1 132.570470901953 0.385159834805353 OG0005417 BAT OG0005417.ref.mafft.n 0.0184 0.003 0.0001 0.0058 BRO OG0005417.ref.mafft.n 0.0184 0.000 0.0000 0.0000 BGM OG0005417.ref.mafft.n 0.0184 0.014 0.0005 0.0265 BGM_BAT OG0005417.ref.mafft.n 2 0.0184 0.044 0.0015 0.0834 TRINITY_DN9993_c0_g1_i1.p2 39.26 68.71 49.08 TRINITY_DN311417_c0_g1_i1.p2 45.67 79.33 56.89 TRINITY_DN10665_c1_g1_i2.p2 39.26 69.33 49.28 OG0005417 0.1441219 1.250045 9.602084 1.741006 2.355654 2.831033 NA NA NA 58.34415 48.98082 56.31139 0.2151388 0.2699127 0.2151388 0.375114 0.3895646 0.375114 0.7346939 0.7142857 0.755102
BGM_M TRINITY_DN476_c0_g5 97.3795696793128 2.53029592527969e-05 BAT TRINITY_DN12094_c0_g2 83.1872350924622 0.785795689296996 BRO TRINITY_DN15140_c0_g5 113.346494439567 0.0108670085126886 BGM TRINITY_DN476_c0_g5 43.3312412090574 0.00883025899381869 OG0005418 BAT OG0005418.ref.mafft.n 0.1805 0.005 0.0008 0.0045 BRO OG0005418.ref.mafft.n 0.1805 0.006 0.0011 0.0061 BGM OG0005418.ref.mafft.n 0.1805 0.005 0.0008 0.0046 BGM_BAT OG0005418.ref.mafft.n 2 0.1805 0.006 0.0010 0.0054 TRINITY_DN12094_c0_g2_i2.p1 40.49 35.21 38.73 TRINITY_DN15140_c0_g5_i1.p1 35.85 30.19 33.96 TRINITY_DN476_c0_g5_i1.p1 40.49 33.10 38.03 OG0005418 1.120221 0.00172356 1.00051 3.287843 0.1227326 2.003886 NA NA NA 53.72509 50.30738 52.85797 0.271192 0.3214615 0.271192 0.277937 0.3319319 0.277937 0.3170732 0.2682927 0.2926829
BGM_M TRINITY_DN40767_c0_g1 42.4876307146754 2.79412791312989e-10 BAT TRINITY_DN12400_c0_g1 38.4105549441045 1.68232486055535e-11 BRO TRINITY_DN9126_c6_g1 58.3042004862411 3.05201465911139e-16 BGM TRINITY_DN40767_c0_g1 31.4742088824412 1.37606844567119e-12 OG0005419 BAT OG0005419.ref.mafft.n 0.2128 0.024 0.0056 0.0261 BRO OG0005419.ref.mafft.n 0.2128 0.064 0.0149 0.0700 BGM OG0005419.ref.mafft.n 0.2128 0.029 0.0068 0.0321 BGM_BAT OG0005419.ref.mafft.n 2 0.2128 0.025 0.0058 0.0275 TRINITY_DN12400_c0_g1_i1.p3 49.61 95.31 64.84 TRINITY_DN9126_c6_g1_i1.p2 46.59 93.23 62.53 TRINITY_DN40767_c0_g1_i2.p4 49.61 92.97 64.06 OG0005419 3.109436 1.565614 4.765938 10.05122 2.396912 4.330278 NA NA NA 28.09583 27.28023 30.64929 0.6525507 0.6234681 0.6525507 0.3165592 0.3439669 0.3165592 0.9 0.9 0.9
BGM_M TRINITY_DN1844_c0_g2 1021.872104751 7.75657902224594e-37 BAT TRINITY_DN1343_c1_g1 476.588422268505 3.78329608750189e-83 BRO TRINITY_DN388_c2_g2 164.546024322231 1.03670903021608e-66 BGM TRINITY_DN1844_c0_g2 502.393258971528 1.62042415387599e-121 OG0005420 BAT OG0005420.ref.mafft.n 0.0397 0.006 0.0006 0.0141 BRO OG0005420.ref.mafft.n 0.0397 0.020 0.0018 0.0461 BGM OG0005420.ref.mafft.n 0.0397 0.002 0.0002 0.0049 BGM_BAT OG0005420.ref.mafft.n 2 0.0397 0.001 0.0001 0.0030 TRINITY_DN1343_c1_g1_i1.p1 58.65 94.10 70.46 TRINITY_DN388_c2_g2_i1.p1 58.65 97.13 71.48 TRINITY_DN1844_c0_g2_i3.p1 58.70 94.91 70.77 OG0005420 0.3214469 14.13175 24.88948 8.824505 0.1155945 4.925501 NA NA NA 29.2767 27.90507 29.15733 0.550184 0.5936397 0.550184 0.4825021 0.5089152 0.4825021 0.8932039 0.9417476 0.9029126
BGM_M TRINITY_DN1900_c4_g2 49.6851790148619 0.000790626839089028 BAT TRINITY_DN14125_c0_g3 106.147273446001 0.000363758948372491 BRO TRINITY_DN28744_c4_g1 129.242922816055 1.43871303739336e-05 BGM TRINITY_DN1900_c4_g2 88.162983351004 0.150377713725763 OG0005421 BAT OG0005421.ref.mafft.n 0.0752 0.002 0.0003 0.0043 BRO OG0005421.ref.mafft.n 0.0752 0.023 0.0033 0.0436 BGM OG0005421.ref.mafft.n 0.0752 0.001 0.0002 0.0025 BGM_BAT OG0005421.ref.mafft.n 2 0.0752 0.022 0.0032 0.0419 TRINITY_DN14125_c0_g3_i1.p1 54.93 96.81 69.04 TRINITY_DN28744_c4_g1_i1.p1 55.73 95.31 68.92 TRINITY_DN1900_c4_g2_i1.p1 54.97 97.31 69.09 OG0005421 2.651683e-15 1.089159e-14 9.877908 11.65574 0.3195051 1.011185 NA NA NA 30.52192 30.79914 30.56441 0.616509 0.5447251 0.616509 0.4466527 0.4304724 0.4466527 0.9805195 0.961039 0.9805195
BGM_M TRINITY_DN562_c0_g2 727.058212446907 1.63209039854849e-19 BAT TRINITY_DN1723_c0_g2 1046.03058132717 0.051384847532566 BRO TRINITY_DN920_c1_g2 934.990127335831 0.463952271354502 BGM TRINITY_DN562_c0_g2 920.993849777034 0.769703493029017 OG0005423 BAT OG0005423.ref.mafft.n 0.0464 0.012 0.0008 0.0168 BRO OG0005423.ref.mafft.n 0.0464 0.027 0.0018 0.0383 BGM OG0005423.ref.mafft.n 0.0464 0.010 0.0007 0.0148 BGM_BAT OG0005423.ref.mafft.n 2 0.0464 0.006 0.0004 0.0080 TRINITY_DN1723_c0_g2_i1.p1 49.90 78.74 59.51 TRINITY_DN920_c1_g2_i1.p1 49.89 84.50 61.53 TRINITY_DN562_c0_g2_i1.p2 49.68 79.74 59.70 OG0005423 1.54026 5.253306 21.09469 2.407466 0.2877975 8.740731 NA 2.763111 NA 43.14775 40.49234 43.50132 0.2836141 0.356438 0.2836141 0.4393037 0.4671538 0.4393037 0.8318584 0.8716814 0.8141593
BGM_M TRINITY_DN136_c0_g4 962.607297269191 5.36607221973467e-125 BAT TRINITY_DN18625_c0_g1 747.717017485562 0.0203030438266108 BRO TRINITY_DN530_c10_g1 1535.15015373916 3.06162373949309e-60 BGM TRINITY_DN136_c0_g4 895.466743736683 1.16770510896504e-15 OG0005425 BAT OG0005425.ref.mafft.n 0.2736 0.008 0.0016 0.0060 BRO OG0005425.ref.mafft.n 0.2736 0.024 0.0047 0.0170 BGM OG0005425.ref.mafft.n 0.2736 0.007 0.0014 0.0051 BGM_BAT OG0005425.ref.mafft.n 2 0.2736 0.000 0.0000 0.0000 TRINITY_DN18625_c0_g1_i6.p1 41.30 40.04 40.88 TRINITY_DN530_c10_g1_i1.p1 41.97 41.78 41.91 TRINITY_DN136_c0_g4_i1.p1 41.39 41.20 41.33 OG0005425 4.777167 6.705774 20.07455 6.258273 6.886833 2.070556 NA NA NA 53.41336 53.29137 53.80098 0.09229998 0.09064186 0.09229998 0.4266226 0.4318588 0.4266226 0.3428571 0.3714286 0.3428571
